measured_sweep,plaquette_mean,plaquette_square_mean,ward_mean,acceptance
1,0.5590248046245267,0.3870500632283937,7.987064787390279,0.53125
2,0.5713220285197546,0.4049697924778246,6.1089638337245225,0.59375
3,0.604798940055678,0.4306829022702608,2.571541139224365,0.625
4,0.5820299509473154,0.4464549394602429,3.3858386335149606,0.5625
5,0.5724989077300856,0.442923357539307,2.678444016565439,0.671875
6,0.5960670901951605,0.4375015627203604,1.9289944383254878,0.53125
7,0.6176321290142132,0.4533996377804783,1.3277337315286886,0.640625
8,0.6513858664389179,0.48507758861152767,1.856433330992692,0.609375
9,0.6666533729794152,0.5048585950091472,-1.587164865255913,0.484375
10,0.666280157267782,0.5021507990536141,0.6190510809145062,0.53125
11,0.6562551467518501,0.474473585604875,0.7838165558986323,0.609375
12,0.7010279433524502,0.5331885089920827,-5.316810506424034,0.625
13,0.6968933127498648,0.5419419660602838,-5.660447684400183,0.53125
14,0.7200250624196433,0.554906996855067,-7.7433459085774565,0.46875
15,0.7221166133131645,0.5598920497872647,-8.407093903339076,0.421875
16,0.7181055690356345,0.5614408340383469,-7.908276468126105,0.53125
17,0.6955882778544932,0.538701502916191,-4.852141855688866,0.390625
18,0.6826465967506232,0.52120069683298,-4.725412658883105,0.578125
19,0.6845141028137571,0.5201869590061712,-3.6447761938209218,0.5625
20,0.6888962243474307,0.5344528174040163,-5.949024069700042,0.59375
21,0.6284147737418755,0.47846969253897226,-0.6089009809029666,0.578125
22,0.6837878684505031,0.524559168485156,-3.762976864683477,0.671875
23,0.6704166300957702,0.5018867218443656,-1.570728689659425,0.578125
24,0.6918355740413152,0.527240468009108,-4.575474366396643,0.578125
25,0.7052126602115164,0.5447992092694448,-4.039045908214515,0.515625
26,0.6970891604401254,0.550713108456539,-3.434936492437755,0.515625
27,0.6774703135979907,0.5178465533496465,0.31113907546655817,0.59375
28,0.6839517468921229,0.5188054996938405,-0.3841079091920252,0.640625
29,0.6894058018437067,0.5319454050454532,-4.108549432905712,0.578125
30,0.6741760585425881,0.506401515031348,-2.2339650569284895,0.546875
31,0.6784196321337729,0.5140884051103087,-3.7390441756093993,0.46875
32,0.6897009813020057,0.5441888239826702,-5.075428588405263,0.5625
33,0.6641168837283375,0.49882727262220233,-1.683408128160036,0.625
34,0.679254598486914,0.5247270279577682,-3.3290484416960124,0.515625
35,0.6583831937429402,0.4915871230350762,-0.6472904720068562,0.515625
36,0.6725592294826322,0.5095517500669822,0.22428596222295316,0.53125
37,0.6586742679119605,0.5062353717477585,-0.6302929875121246,0.53125
38,0.6384599108499863,0.4818416046210288,-0.49947398472615245,0.59375
39,0.6363876332748079,0.477326800697735,-0.16511983818972142,0.671875
40,0.6112898398280519,0.45864296935337845,1.0417753843914277,0.59375
41,0.6190499625943644,0.46702635361284006,0.811846236285798,0.40625
42,0.6173671066858528,0.4823099464628318,-0.9632459983154957,0.625
43,0.6168491465752751,0.47702775117957924,-0.43512368363605963,0.578125
44,0.630045335745642,0.4840974546892256,-1.5614973193775517,0.40625
45,0.6309985898202827,0.4808884327105459,0.8094592674990404,0.640625
46,0.6416910408272664,0.5053324809255749,0.46437247970201995,0.5
47,0.6319085793574258,0.49263660338127263,2.002953070461439,0.46875
48,0.633760901222283,0.49433559292737045,0.21088414319313836,0.484375
49,0.5990110294465055,0.4561682504525497,2.6676626699500394,0.625
50,0.5940170650979408,0.4365136159064398,1.7649505005282113,0.5625
51,0.5784092197480334,0.4425974245805671,2.206530076667447,0.5
52,0.5896130021157195,0.4507436976470651,1.1586984906611266,0.5
53,0.5909807877851114,0.4574777630319174,-1.1420087739032865,0.546875
54,0.6211014179089956,0.48386796801867965,-4.210146635526543,0.515625
55,0.6245600911629885,0.4724749017057513,-2.9844991718441363,0.5625
56,0.6273561209101169,0.48017172246749545,-3.7392105192882097,0.546875
57,0.6057077783178046,0.4586320172827536,-1.8866802942907506,0.453125
58,0.6122426696720658,0.4617098726572866,-1.5938496827801194,0.53125
59,0.6183001373259596,0.4794053551254937,-1.5379284257669423,0.609375
60,0.6289170936658858,0.4928588708215529,0.3251627181436029,0.515625
61,0.6071945425632864,0.4632241475181808,1.656673190760201,0.546875
62,0.6080218712379214,0.4573723652619521,2.5036776655257675,0.46875
63,0.6263372465036605,0.4840699835250258,-0.06707900976022232,0.515625
64,0.6317602358407349,0.47768121051137385,1.3232911116518862,0.546875
65,0.6205670740882502,0.44856402183049565,3.825988418235061,0.546875
66,0.635423599318834,0.47126514561649885,2.732084939996384,0.484375
67,0.6617980259465495,0.504363529159981,-0.08219652566092794,0.59375
68,0.6937949074463342,0.5308914938808377,-3.694318501080364,0.40625
69,0.695091465238828,0.5260770264868692,-3.7805521787989824,0.46875
70,0.7023518103814048,0.5295141213618094,-2.460737076673127,0.453125
71,0.7179567373238024,0.555270489015908,-4.868883171386442,0.4375
72,0.7092460179954648,0.5471849932206141,-4.128426754833497,0.5625
73,0.7417472911947627,0.5870094248551824,-8.516608787481216,0.53125
74,0.7451481340871963,0.5865888448589119,-8.992965966751651,0.5625
75,0.7348742794717928,0.574338272844643,-6.921937818752756,0.59375
76,0.7278550102945268,0.5665500212147984,-7.023976093441644,0.5
77,0.7075148366860291,0.5473074754475411,-2.820857238007729,0.5
78,0.697230800763139,0.5328617068991152,-2.9443299237416065,0.53125
79,0.6998281243691059,0.5439855629283884,-2.538075783152324,0.53125
80,0.6827649843960857,0.5204845057437786,-0.8889814162101537,0.65625
81,0.6562973406833686,0.4878234515203932,-0.09683152037494908,0.5625
82,0.6736773165222619,0.5049967839751738,0.1960052875672207,0.578125
83,0.6827995685892877,0.5204686729033425,-0.030160741681495906,0.53125
84,0.7056528169627891,0.5467858707156023,-5.246467126738716,0.484375
85,0.6900613260806153,0.5299329145161946,-3.156647840082697,0.375
86,0.65183912941041,0.49696479664346666,-0.6657148467820668,0.53125
87,0.6476944371430553,0.4912967941365498,-4.2542811534520855,0.515625
88,0.6376269140454243,0.4745066459206995,-3.9584532123294274,0.640625
89,0.6006746810239743,0.44744495293517383,0.5480345540593309,0.578125
90,0.5992171692849945,0.430533131739534,2.1844597614849888,0.59375
91,0.5891195340176155,0.4074098869719291,5.545344055228917,0.46875
92,0.5794020865874551,0.3972933241064247,7.143263810760705,0.578125
93,0.6127355907475764,0.4312590088367115,2.1835512390143768,0.515625
94,0.6035568726025746,0.44202443148405385,3.4174475702989797,0.609375
95,0.6263478783034623,0.4658689670099596,1.8064742157294356,0.5625
96,0.6611232205928909,0.5215447998782162,-3.3471519185643963,0.46875
97,0.6583185203539325,0.5331741970913825,-5.6593325490278,0.5625
98,0.663811558213177,0.5215829719100885,-5.288262241601828,0.59375
99,0.6600320923118056,0.5026687603635228,-0.9800204215605496,0.5625
100,0.6434663106997299,0.4951880866388989,-0.5975771085859108,0.59375
101,0.6380894171131489,0.4870150902876451,-0.9184611335221151,0.546875
102,0.6479742624690836,0.49715688115786855,-0.5432749644084566,0.484375
103,0.6521570086897561,0.4829287619499996,-0.3232215085164449,0.46875
104,0.6527945976253372,0.491734416715594,-0.9399687044153705,0.5
105,0.6446550568540683,0.4823003826925824,-0.05696437140644511,0.59375
106,0.6465620783980024,0.5096286314590331,-3.0024865397249374,0.59375
107,0.6191049404954746,0.4710692249453752,0.6236691890718278,0.625
108,0.5992357000635149,0.4504846739333426,1.315443809902559,0.515625
109,0.6186951278534786,0.46589726616548294,0.8284326707069918,0.5625
110,0.6372503375819352,0.4744065159162753,1.645748579973314,0.515625
111,0.6155346133200232,0.4487534071497607,3.3918737205204197,0.515625
112,0.6426941030765276,0.4739521792357875,-0.11775187174402318,0.5625
113,0.6588737646262588,0.4969493943081688,-2.70997522632469,0.59375
114,0.6685192105365276,0.5077829095891343,-3.8273294526701944,0.578125
115,0.6276074067291018,0.4850914347292705,0.19565603588790254,0.625
116,0.6290484810576396,0.48585024976320956,-0.2779940707599838,0.484375
117,0.6162031559103632,0.4630082000302078,0.19142514010063189,0.515625
118,0.6229072078645054,0.4634632619217363,-0.02384880632712738,0.46875
119,0.6442150760956751,0.4829575562701014,-0.13518178602652736,0.578125
120,0.6406375525844838,0.47610265711978306,1.0910135568655592,0.53125
121,0.6136642323351117,0.44180523596575344,3.9408524753029606,0.546875
122,0.6562306133933383,0.4886172641225137,-0.0500348129684621,0.59375
123,0.6412145567479143,0.47822264053332936,0.5906946281837087,0.4375
124,0.6645803543858912,0.4905764661887591,-0.9798728848828016,0.53125
125,0.6406545850702384,0.4570655770980602,2.8660289391278817,0.5625
126,0.6494310580854991,0.47818411015229234,0.580757899574216,0.515625
127,0.6309214642792319,0.4573431196953545,1.1546971125399388,0.46875
128,0.6354956733389867,0.4568986334298471,2.9755802274552843,0.484375
129,0.6824036366091573,0.5173200482170556,-1.0498735179545235,0.640625
130,0.6609577143764745,0.5006116054598039,-0.25091711747503304,0.515625
131,0.6696233221478537,0.5080606358613997,-2.2302134744854234,0.5625
132,0.6668755729700703,0.48850182687998095,-1.6426968502561956,0.59375
133,0.6379058131094614,0.46082557994995277,1.7263039976703847,0.46875
134,0.617555853042973,0.43969815441552673,5.088349453239144,0.5
135,0.6306750106623185,0.45180939981179336,6.141621179657397,0.53125
136,0.6451929047772168,0.46915397567216943,2.884040929185321,0.625
137,0.6454887938592458,0.4739544270532187,3.0757664771606503,0.484375
138,0.6595597245245834,0.48631622080644155,0.23679381706476765,0.5625
139,0.6697866342346632,0.5046066749414987,-1.3719942794087405,0.625
140,0.6810942767868212,0.5299215474750251,-3.4776479461170173,0.59375
141,0.719591956003406,0.5633188369459918,-5.91401776473194,0.421875
142,0.6841317548018112,0.5173219798037326,-2.407301719291442,0.59375
143,0.6560055621180008,0.4994118023758616,-1.4341743977393593,0.625
144,0.6562250680491645,0.4952854929530682,-2.7335070908531263,0.484375
145,0.6215682645781887,0.47626319487504803,0.32631005780986744,0.609375
146,0.6005342940404517,0.44778591410245916,2.5339181308657084,0.609375
147,0.601365587753527,0.4606069657130624,1.5894469552323174,0.46875
148,0.600688137979255,0.452156526148456,1.5422155297729088,0.484375
149,0.5868998810050261,0.4441551458926482,2.832108849523659,0.5
150,0.5757927785154261,0.42130865795402284,5.055393272257631,0.453125
151,0.5740655360915349,0.42456115413792467,3.451446699557472,0.5
152,0.6019306873989478,0.4457736469553571,-0.26222348757256575,0.65625
153,0.5843900626079841,0.435312490211571,0.08511251468291503,0.59375
154,0.5472587391755311,0.4049585525930807,4.032349673376038,0.515625
155,0.5676909266015985,0.43523719618100304,1.419022512368373,0.578125
156,0.5929906021852608,0.441479706173775,-0.31754727581222364,0.59375
157,0.6071422622474202,0.44141701287834145,1.315567840621556,0.671875
158,0.5923928455670812,0.42946848037764757,2.0409055625295274,0.515625
159,0.6167892396324314,0.4486610649537142,1.1457859019104402,0.546875
160,0.6120272187239187,0.4358482985650279,1.455702784428685,0.5625
161,0.651543968505641,0.481283550879222,-1.5844327043565911,0.625
162,0.657174985352894,0.4980567238715354,-3.6090175172097423,0.421875
163,0.6381182365756298,0.48332824788976003,0.4094785312980489,0.546875
164,0.6458550184836335,0.4786420382632606,0.7853506739511649,0.5
165,0.6713805334117783,0.5114700746528046,-4.100761575230775,0.59375
166,0.6459739443333475,0.49074195004862525,-2.3227631803736326,0.5625
167,0.6144396353798993,0.44999832341547535,3.5041885511058837,0.53125
168,0.5882829694253431,0.4296912353814634,4.416721508603104,0.640625
169,0.613890411513343,0.44514767000488115,3.610299705980451,0.6875
170,0.6423074416886728,0.47277399458267083,-2.068130540194637,0.59375
171,0.6260789147758058,0.4429530853616998,3.2730722860288006,0.59375
172,0.62987361486682,0.468659203245124,2.264617470492769,0.578125
173,0.6396482952784238,0.48899267836035093,-1.8689709369387848,0.453125
174,0.6419927911481806,0.492885728550454,-1.839578938841235,0.546875
175,0.6683632869867022,0.5184616981729006,-2.98890423583462,0.609375
176,0.6752871364995285,0.5291043825696234,-3.5650541493155212,0.609375
177,0.6920769860463688,0.5438752901823066,-7.299457974780003,0.59375
