measured_sweep,plaquette_mean,plaquette_square_mean,ward_mean,acceptance
1,0.19014485941784662,0.30515442241820073,-0.6754564871331101,0.859375
2,0.14900309872519338,0.28052274666165017,-0.3008523723965569,0.96875
3,0.15000629675844138,0.28781420988307677,-0.3893781119479371,0.890625
4,0.16224000140678416,0.261619209134573,-0.4505080888945141,0.796875
5,0.11697925137811276,0.23924067018414,0.0965542311791016,0.859375
6,0.09009204958784954,0.30059236071995377,0.18019955158684653,0.921875
7,0.05111399987018461,0.23482270009870265,0.7971464948729842,0.90625
8,-0.02336082693883843,0.20054654081484613,1.4197408381287187,0.84375
9,0.08382404992988235,0.2015797347265642,0.55173794615216,0.921875
10,0.03163831784552638,0.2145749331457283,1.0261376428958888,0.890625
11,0.04388262868366108,0.23123518929355513,0.8148567057505028,0.9375
12,0.08257415481963752,0.23882595311802265,0.4745432459755638,0.875
13,0.11400682585005317,0.23698101263804974,0.13538904582247127,0.859375
14,0.07389128473174399,0.24786265820478048,0.4135189671899904,0.9375
15,0.10590942440112329,0.2142767357253126,0.33149141180448083,0.859375
16,0.06451497776129606,0.21126468207799443,0.7080002909933546,0.875
17,0.04465590546006818,0.24257455382599394,0.8214145834497028,0.921875
18,0.11760796613761453,0.26153217340952006,0.09320063083208678,0.875
19,0.12897900450435465,0.2682678709897854,-0.08893566910029985,0.875
20,0.1636984775044477,0.2466202439824167,-0.39579734057471666,0.84375
21,0.13297019144344413,0.2557816236924848,-0.19792749493975176,0.875
22,0.1662671594386899,0.2634704865794584,-0.4731895015426711,0.78125
23,0.1783152332601092,0.23414627660930368,-0.4091066295533409,0.84375
24,0.13066206990099136,0.24310078001897462,-0.09412356665655124,0.859375
25,0.15632159520642258,0.2781163278308019,-0.4105504728682688,0.890625
26,0.1522145864168723,0.28859738715846106,-0.2237907190433905,0.90625
27,0.16678426294956986,0.27968267325663043,-0.33546357919405545,0.890625
28,0.027645293670026928,0.28095736670318144,0.841893378414911,0.890625
29,0.06212429872961223,0.22317103808064598,0.7455630592310295,0.9375
30,0.06127737660646775,0.24724225168491434,0.6305776948233671,0.890625
31,0.0780844423515437,0.3017033063274368,0.3143223008049196,0.859375
32,0.0026482728526987936,0.24631440461904944,0.8952178697435609,0.921875
33,-0.0004126066485887758,0.2885150066947368,0.9947049778987613,0.9375
34,0.0631221713051649,0.22947037822288494,0.6234116637979862,0.84375
35,0.14325456034286663,0.24036370506979912,-0.1634439431475023,0.875
36,0.12199386415309739,0.25551090614924726,0.05857568500803424,0.921875
37,0.1279891581146487,0.27057713042105647,0.0013505892738878492,0.84375
38,0.17772294402935987,0.29201206524461254,-0.6318240860921576,0.875
39,0.1522684020183042,0.2137978743177377,-0.17237146140916304,0.953125
40,0.16195891006057497,0.2596262969650848,-0.4493985821486279,0.859375
41,0.11831741522741353,0.22727694111018257,0.08629198330216185,0.90625
