s,a,x,Fdrive,Jrz,Jkin,J0,Sx2,C,Z,Wdrive,Wexact,energy_work_residual,energy_work_relative,max_r2_error,raw_f_min,raw_f_max,raw_f_mean
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.10673050443942433,0.9960213652141541,0.0,1.5259143133559108e-16,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,-4.238587650087275e-18
0.1,-3.4543744166101628e-18,-2.338404898755774e-15,5.4173128523318617e-17,-3.552713678800501e-15,0.0,-3.552713678800501e-15,-1.9267841206225944e-48,0.10673050443942433,0.9960213652141541,-8.915011157729373e-27,-2.216169762644036e-15,-2.368761193970712e-15,4.758393866167893e-15,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,-6.844792964355177e-18
0.2,-2.213268570864712e-12,2.3388477396578853e-10,2.5583013895423085e-08,1.893596390800667e-12,1.857358711276902e-11,2.0467183503569686e-11,-1.4928076737885183e-34,0.10673050443942439,0.9960213652141541,-8.543888645919641e-19,9.252088681072595e-16,7.734718256362604e-16,1.5537588171105313e-15,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,-2.9744856874908647e-18
0.30000000000000004,-6.882162134851637e-09,3.886794098530282e-07,1.9538570710754258e-05,-8.09225753073406e-09,5.7763273275668325e-08,4.9671015744934266e-08,-1.2884883673340898e-24,0.1067305044394243,0.9960213652141541,7.52569361180989e-14,7.343243759480206e-14,-1.9770899546324215e-15,3.971600318736643e-15,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,-5.199182213610279e-18
0.4,-5.37615131790001e-07,1.8161868139401632e-05,0.0005314950053165182,-1.250283776954575e-06,4.51230383902157e-06,3.262020062066995e-06,-2.197680376173519e-19,0.10673050443942472,0.9960213652141541,1.643539603397478e-10,1.643529091708528e-10,-1.2037603263274616e-15,2.41812714920881e-15,6.661338147750939e-16,-2.220446049250313e-16,6.417089082333405e-14,2.0848950694833145e-16
0.5,-8.617266527235341e-06,0.00019691830732090557,0.0038045301052811974,-3.1176966487578284e-05,7.232632146525475e-05,4.114935497767647e-05,-4.1410808332449236e-16,0.10673050443951636,0.9960213652141456,1.9328414008291638e-08,1.9328413270068113e-08,-8.90814955332242e-16,1.7894790028361027e-15,6.661338147750939e-16,-2.220446049250313e-16,1.6442402994698568e-11,4.8448217945857065e-14
0.6000000000000001,-6.0613155566619845e-05,0.0010114495954271488,0.013956039834743908,-0.000288830941769902,0.0005087374935719424,0.00021990655180204044,-7.68470739415012e-14,0.10673050444397744,0.9960213652137366,5.101420211807419e-07,5.101420178022183e-07,-3.5311149739202267e-15,7.0933430838884954e-15,8.881784197001252e-16,-2.220446049250313e-16,8.10480738078212e-10,2.116805632262393e-12
0.7000000000000001,-0.00026162307389087844,0.0033579814504763566,0.034905440528406266,-0.0014812578972289714,0.0021958511420123727,0.0007145932447834014,-3.6559799893507e-12,0.10673050452424931,0.9960213652063755,5.6251146417774625e-06,5.625114629993058e-06,-1.1936995615330782e-14,2.3979169728481006e-14,8.881784197001252e-16,1.1102230246251565e-16,1.502228064165223e-08,3.481205978131066e-11
0.8,-0.0008231913176745516,0.008436641406724546,0.06865195657471022,-0.005198734741401978,0.006909197908864684,0.0017104631674627058,-7.261124634112448e-11,0.10673050527921207,0.9960213651371446,3.552018487142169e-05,3.55201848885039e-05,1.692961363545381e-14,3.400839640761684e-14,8.881784197001252e-16,9.992007221626409e-16,1.4774420775687247e-07,3.067385338257402e-10
0.9,-0.0020829515554643394,0.017530927909029905,0.11492532934679696,-0.014122554157466993,0.01748260000281121,0.0033600458453442172,-7.93248632854324e-10,0.10673050981598457,0.9960213647211169,0.0001534261027399445,0.00015342610268946974,-5.062736254529687e-14,1.0170080969283954e-13,1.7763568394002505e-15,4.551914400963142e-15,9.382874548991005e-07,1.7686293518984001e-09
1.0,-0.004502227426564428,0.03180169076708937,0.17169442521388753,-0.03201280859560285,0.03778803258638774,0.005775223990784895,-5.639733284237218e-09,0.10673052955286541,0.9960213629112205,0.0005050573315547121,0.0005050573315488198,-6.0448607924756814e-15,1.2142983678544134e-14,1.1102230246251565e-15,1.5376588891058418e-14,4.341789727690948e-06,7.532329990859517e-09
