s,a,x,Fdrive,Jrz,Jkin,J0,Sx2,C,Z,Wdrive,Wexact,energy_work_residual,energy_work_relative,max_r2_error,raw_f_min,raw_f_max,raw_f_mean
0.0,0.0,0.0,0.0,-7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.10674558167592252,0.9960199826129184,0.0,4.8218911641635855e-15,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,-1.050094717995032e-18
0.2,-1.980532899245485e-12,2.3493415671344165e-10,2.5583013895423085e-08,-6.288303211476887e-13,1.6626700016786344e-11,1.5997869695638656e-11,1.9672898905003637e-37,0.10674558167592248,0.9960199826129184,2.758058323004226e-20,4.601966146215876e-15,-2.199525985309395e-16,4.418431771964028e-16,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,-5.649640680941325e-19
0.4,-5.376158508112074e-07,1.816189379837736e-05,0.0005314950053165182,-1.2506291682257142e-06,4.5123166501070955e-06,3.2616874818813812e-06,1.5765361194841714e-23,0.1067455816759225,0.9960199826129184,1.64353548990492e-10,1.643563343544053e-10,-2.036527250854042e-15,4.090998137663885e-15,8.881784197001252e-16,-2.220446049250313e-16,7.210898544940392e-14,2.106535859069331e-16
0.6000000000000001,-6.06132395523557e-05,0.0010114509922960783,0.013956039834743908,-0.00028882938198293573,0.0005087389627824734,0.0002199095807995377,5.5127983158065e-18,0.1067455816759222,0.9960199826129184,5.10142725979322e-07,5.101427300365154e-07,-7.646977448911565e-16,1.5361331643922621e-15,8.881784197001252e-16,-2.220446049250313e-16,9.093662489689791e-10,2.1168940612375146e-12
0.8,-0.0008231924530332738,0.008436653014264339,0.06865195657471022,-0.005198741076696933,0.0069092178180021335,0.0017104767413052002,5.209020014331964e-15,0.10674558167586226,0.9960199826129239,3.552023382624229e-05,3.552023382994779e-05,-1.1163962007447459e-15,2.2426288556789467e-15,9.992007221626409e-16,8.881784197001252e-16,1.6583035894468523e-07,3.0675392328706287e-10
1.0,-0.004502233600831612,0.03180173414955215,0.17169442521388753,-0.03201285186033331,0.03778814114759399,0.0057752892872606765,4.0480325820868984e-13,0.10674558167412043,0.9960199826130837,0.0005050580232420322,0.000505058023244824,-2.0300601477618585e-15,4.07800695048723e-15,1.3322676295501878e-15,1.5154544286133387e-14,4.8711779870869165e-06,7.532784221016624e-09
1.2000000000000002,-0.015153355068258104,0.0791314149160886,0.3040356215300072,-0.11395499350690841,0.12718511947833377,0.013230125971425366,8.43570446638557e-12,0.10674558165550829,0.9960199826147904,0.003129346483661034,0.0031293464836638723,-1.983656294779479e-15,3.984790384859771e-15,1.3322676295501878e-15,9.497957975668214e-14,5.3766124155418815e-05,7.317203241164014e-08
1.4000000000000001,-0.03797108686791394,0.15352584206401945,0.43853746051307874,-0.29411476317591934,0.3186988698808939,0.024584106704974573,7.956693862260696e-11,0.10674558154774212,0.9960199826246726,0.011789255023684029,0.011789255023688786,-6.591949208711867e-17,1.3241979416237105e-16,1.3322676295501878e-15,3.5677016896329405e-13,0.00032592079709381494,4.0567476597701844e-07
1.6,-0.07823489437085432,0.2528506389351096,0.5513572501130387,-0.6168548560713205,0.6566409546522323,0.039786098580911755,4.4468530818169146e-10,0.10674558113177043,0.9960199826628178,0.03201064543956981,0.032010645439573916,-7.147060721024445e-16,1.4357093472341284e-15,1.5543122344752192e-15,9.62396828896317e-13,0.001320027661652401,1.541976228738039e-06
1.8,-0.14036335133017952,0.3708680592696918,0.6255589637981878,-1.1205757532785974,1.1780971599851764,0.057521406706579015,1.7164794414563363e-09,0.10674557992431165,0.9960199827735432,0.06894873408811497,0.06894873408812205,2.2620794126737565e-15,4.5440897786245225e-15,2.55351295663786e-15,2.0516921495072893e-12,0.003995333433501946,4.449755878015708e-06
2.0,-0.22723922411322164,0.498701199107504,0.6513516286300068,-1.832061346246384,1.9072625303539947,0.07520118410761079,5.025294319159116e-09,0.10674557708476223,0.9960199830339335,0.12484059180042574,0.12484059180042799,-2.5673907444456745e-15,5.15740250948182e-15,2.6645352591003757e-15,3.662348202482235e-12,0.009687816448592235,1.037586302241663e-05
