s,a,x,Fdrive,Jrz,Jkin,J0,Sx2,C,Z,Wdrive,Wexact,energy_work_residual,energy_work_relative,max_r2_error,raw_f_min,raw_f_max,raw_f_mean
0.0,0.0,0.0,0.0,3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.10674558156602781,0.9960199826229958,0.0,8.012292197627742e-15,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,5.763686450734166e-19
0.1,-3.420341445476592e-18,-2.3347929843148113e-15,5.4173128523318617e-17,0.0,-3.552713678800501e-15,-3.552713678800501e-15,2.423209088506502e-47,0.10674558156602781,0.9960199826229958,-8.899035340145373e-27,8.728197831070546e-15,7.159056334517036e-16,1.438119039147092e-15,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,1.129279305338995e-18
0.2,-2.213242305378257e-12,2.3388475810291455e-10,2.5583013895423085e-08,2.0179413695586845e-12,1.857713982644782e-11,2.0595081196006504e-11,3.4028030438751927e-37,0.10674558156602779,0.9960199826229958,-8.543896383908289e-19,9.4564695062367e-15,1.4450316982473485e-15,2.9027954248676297e-15,5.551115123125783e-16,-2.220446049250313e-16,2.220446049250313e-16,3.3886184534995e-18
0.30000000000000004,-6.882171634016817e-09,3.8867994913339894e-07,1.9538570710754258e-05,-8.092051473340689e-09,5.776343670049755e-08,4.967138522715686e-08,5.505072718285718e-29,0.10674558156602781,0.9960199826229958,7.525704061870032e-14,8.155785934329554e-14,-1.7114734730325213e-15,3.4380265660101283e-15,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,4.0679429244257878e-19
0.4,-5.376158772714844e-07,1.8161893321654623e-05,0.0005314950053165182,-1.250285556864128e-06,4.512316877480771e-06,3.262031320616643e-06,9.366741453214885e-24,0.10674558156602784,0.9960199826229958,1.6435418824849363e-10,1.6436089219169348e-10,-1.308348997768076e-15,2.628225726437478e-15,6.661338147750939e-16,-2.220446049250313e-16,6.999956170261612e-14,2.1336583029757869e-16
0.5,-8.617278455651755e-06,0.00019691858033620102,0.0038045301052811974,-3.1177104453661286e-05,7.232653024047409e-05,4.11494257868128e-05,1.765891966360939e-20,0.10674558156602783,0.9960199826229958,1.932844051101523e-08,1.9328445953828257e-08,-2.569479170351579e-15,5.161597762205298e-15,6.661338147750939e-16,-2.220446049250313e-16,1.7935264384760785e-11,4.8452705306165977e-14
0.6000000000000001,-6.0613239473514624e-05,0.0010114510018032258,0.013956039834743908,-0.0002888312268254367,0.0005087389621216687,0.00021990773529623198,3.2769858129465454e-18,0.10674558156602762,0.9960199826229958,5.101427267939128e-07,5.101427378352068e-07,3.029001783721758e-15,6.084691796289142e-15,7.771561172376096e-16,-2.220446049250313e-16,8.842044318946307e-10,2.1168925839106345e-12
0.7000000000000001,-0.0002616234354463154,0.003357986083804201,0.034905440528406266,-0.0014812590593074049,0.002195857475534524,0.0007145984162271191,1.5590306386173973e-16,0.10674558156602419,0.9960199826229962,5.625122412011654e-06,5.62512240664307e-06,-1.3380875929307721e-14,2.687964940521824e-14,8.881784197001252e-16,0.0,1.639163660360765e-08,3.4813630695111905e-11
0.8,-0.0008231924530079017,0.008436653013963182,0.06865195657471022,-0.005198741298645615,0.006909217817753444,0.0017104765191078286,3.096574628625835e-15,0.10674558156599202,0.9960199826229992,3.5520233827125365e-05,3.5520233833195095e-05,-1.9425650324422783e-15,3.902245809223812e-15,8.881784197001252e-16,8.881784197001252e-16,1.6123848523008633e-07,3.067539255056058e-10
0.9,-0.002082954421214319,0.017530951966263236,0.11492532934679696,-0.01412257444095033,0.01748265031739038,0.0033600758764400496,3.3841468542381875e-14,0.1067455815657985,0.9960199826230168,0.00015342631363490157,0.0001534263137866226,1.437087482434457e-13,2.886836997558532e-13,3.219646771412954e-15,4.551914400963142e-15,1.0240730493604744e-06,1.768727134372693e-09
1.0,-0.004502233600785544,0.031801734142971695,0.17169442521388753,-0.03201284940497118,0.037788141146986476,0.005775291742015298,2.40992569630719e-13,0.10674558156495578,0.9960199826230941,0.0005050580232384807,0.0005050580229201486,-3.263443118170506e-13,6.555640104110414e-13,9.103828801926284e-15,1.5265566588595902e-14,4.738289538175344e-06,7.532784174095639e-09
1.1,-0.008646167138775357,0.05214715241912486,0.23589237227962495,-0.06352774752294721,0.07256899862001376,0.00904125109706655,1.2494341074321849e-12,0.10674558156206619,0.9960199826233591,0.0013584845829625039,0.0013584845829542524,-1.6263683108586058e-14,3.267066388672362e-14,1.9984014443252818e-15,4.118927421359331e-14,1.7277745933630406e-05,2.5605991839392166e-08
1.2000000000000002,-0.015153355068099991,0.0791314149156975,0.3040356215300072,-0.11395499365907114,0.12718511947626254,0.013230125817191407,5.0997636166304635e-12,0.10674558155378946,0.9960199826241181,0.0031293464836330198,0.003129346483656513,1.548110598048602e-14,3.1098614422473055e-14,2.220446049250313e-15,9.50350909079134e-14,5.238478490282583e-05,7.317203238042359e-08
1.3,-0.02470117613202316,0.11296614627405659,0.3726520245383043,-0.18892070392455196,0.20732187730758866,0.018401173383036706,1.7401965625251375e-11,0.10674558153305903,0.9960199826260191,0.0063801047856224076,0.006380104785625444,-4.976054290839471e-15,9.995952093550041e-15,1.3322676295501878e-15,1.9345636204093353e-13,0.00013715955931109525,1.8221200241893138e-07
