s,a,x,Fdrive,Jrz,Jkin,J0,Sx2,C,Z,Wdrive,Wexact,energy_work_residual,energy_work_relative,max_r2_error,raw_f_min,raw_f_max,raw_f_mean
0.0,0.0,0.0,0.0,1.4210854715202004e-14,-1.4210854715202004e-14,0.0,-0.0,0.10675828579636054,0.9960188176293606,0.0,9.905198602247415e-15,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,-3.3751515927162402e-18
0.2,-1.980553092688994e-12,2.3493459584944364e-10,2.5583013895423085e-08,-7.460698725481052e-13,1.6864731833265978e-11,1.6118661960717873e-11,-2.5507542225718868e-37,0.10675828579636053,0.9960188176293606,2.758061447080279e-20,6.727355959730851e-15,-3.177870223131034e-15,6.383740339895456e-15,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,-3.5949946577276876e-18
0.4,-5.376159168587284e-07,1.816189544206382e-05,0.0005314950053165182,-1.3081463201558563e-06,4.57626640937292e-06,3.2681200892170637e-06,1.5723601932817045e-24,0.10675828579636053,0.9960188176293606,1.6435356679257172e-10,1.6436131152351687e-10,-2.1604676570861322e-15,4.3399709765339535e-15,6.661338147750939e-16,-2.220446049250313e-16,7.19979631469414e-14,1.381079645657354e-16
0.6000000000000001,-6.0613241362138396e-05,0.0010114510116925452,0.013956039834743908,-0.0002958629961682391,0.0005159489000234885,0.0002200859038552494,5.502605599384653e-19,0.10675828579636051,0.9960188176293606,5.101427386633245e-07,5.101427439539006e-07,-4.614622579388983e-15,9.269904132338508e-15,8.881784197001252e-16,-2.220446049250313e-16,9.093658603909205e-10,1.4113924411286254e-12
0.8,-0.0008231924619783599,0.008436653066495235,0.06865195657471022,-0.005295787564747911,0.007007136324073571,0.0017113487593256593,5.199381214432183e-16,0.1067582857963545,0.9960188176293612,3.552023413371605e-05,3.552023414139183e-05,-2.2294178222276306e-15,4.478478819759396e-15,1.1102230246251565e-15,-1.1102230246251565e-16,1.6583031181571783e-07,2.0451178773780316e-10
1.0,-0.004502233623198911,0.03180173422874696,0.17169442521388753,-0.03254620893299176,0.038323680324840126,0.0057774713918483656,4.0405401695825146e-14,0.10675828579618069,0.996018817629377,0.0005050580251622156,0.0005050580251700978,-2.022904413423454e-15,4.0636324333598774e-15,1.2212453270876722e-15,1.1657341758564144e-15,4.8711766256759326e-06,5.0219867458512915e-09
1.2000000000000002,-0.01515335510781434,0.07913141500540775,0.3040356215300072,-0.11575361759410185,0.1289876059811519,0.013233988387050033,8.420088980054802e-13,0.1067582857943229,0.9960188176295475,0.0031293464896690786,0.0031293464896764473,-2.536599402747086e-15,5.095548526684944e-15,1.4432899320127035e-15,8.215650382226158e-15,5.376611162727363e-05,4.878216408451169e-08
1.4000000000000001,-0.037971086924847894,0.15352584214580411,0.43853746051307874,-0.2986258495738241,0.32321552195600134,0.02458967238217724,7.941946226784234e-12,0.1067582857835662,0.9960188176305339,0.011789255036142792,0.011789255036151094,-1.6028844918025698e-15,3.2198918370024883e-15,1.5543122344752192e-15,3.1308289294429414e-14,0.0003259207581524648,2.704528904708667e-07
1.6,-0.07823489444223339,0.2528506389959631,0.5513572501130387,-0.6261539252715558,0.6659470118947155,0.039793086623159724,4.4385714138722954e-11,0.10675828574204636,0.9960188176343413,0.03201064545917639,0.03201064545918735,1.061650767297806e-15,2.1326556323003494e-15,2.220446049250313e-15,8.47655279301307e-14,0.0013200277842848607,1.0279924169743587e-06
1.8,-0.14036335141089,0.3708680593011651,0.6255589637981878,-1.1372642690078862,1.1947935916245065,0.05752932261662025,1.7132384524711488e-10,0.1067582856215269,0.996018817645393,0.06894873411321112,0.0689487341132189,-2.123301534595612e-15,4.265311264600699e-15,1.6653345369377348e-15,1.8141044222375058e-13,0.0039953306193108995,2.966521700764772e-06
