s,a,x,Fdrive,Jrz,Jkin,J0,Sx2,C,Z,Wdrive,Wexact,energy_work_residual,energy_work_relative,max_r2_error,raw_f_min,raw_f_max,raw_f_mean
0.0,0.0,0.0,0.0,-2.1316282072803006e-14,2.1316282072803006e-14,0.0,0.0,0.8636330943939021,0.847038228788368,0.0,1.0996954602272632e-13,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,4.8166763046667784e-18
0.1,5.861130695334635e-18,-1.0112427353517678e-16,3.602883171749742e-89,0.0,2.1316282072803006e-14,2.1316282072803006e-14,4.551980383289851e-49,0.8636330943939021,0.847038228788368,-9.578726024883634e-76,1.2621660490195685e-13,1.6247058879230532e-14,3.009720985322344e-10,5.551115123125783e-16,-2.220446049250313e-16,2.220446049250313e-16,6.368088314112771e-18
0.2,1.3449343572591112e-17,-2.7445676369633307e-16,9.635936768776462e-46,0.0,2.1316282072803006e-14,2.1316282072803006e-14,-8.284316569738972e-49,0.8636330943939021,0.847038228788368,-1.2904831965815552e-56,1.1571479328936537e-13,5.745247266639055e-15,1.0642905520810382e-10,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,5.7577583929871584e-18
0.30000000000000004,1.1465307864006303e-16,-1.954650393189354e-15,2.87177137979044e-31,-7.105427357601002e-15,1.4210854715202004e-14,7.105427357601002e-15,3.821591419360777e-46,0.863633094393902,0.847038228788368,-6.201300532466578e-47,1.1215979930495558e-13,2.190253282229264e-15,4.0573812870977666e-11,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,4.892788370808416e-18
0.4,2.1120761280845795e-16,-1.0854018336888945e-15,4.944719916430449e-24,-7.105427357601002e-15,1.4210854715202004e-14,7.105427357601002e-15,-1.2956566017242608e-47,0.863633094393902,0.847038228788368,-8.440521151201722e-41,1.1727717155040993e-13,7.307625527683613e-15,1.3537166367792642e-10,6.661338147750939e-16,-2.220446049250313e-16,3.3306690738754696e-16,5.175848453124785e-18
0.5,3.328803413190447e-16,-1.04754170307538e-15,1.0834625704663723e-19,0.0,7.105427357601002e-15,7.105427357601002e-15,-1.3393896146755352e-46,0.8636330943939019,0.8470382287883681,-1.8159341653430466e-36,1.252321453606452e-13,1.5262599337918876e-14,2.827352683298511e-10,7.771561172376096e-16,-2.220446049250313e-16,2.7755575615628914e-16,5.973455227289321e-18
0.6000000000000001,4.75544284028162e-16,-1.3984836533546305e-15,8.468654723385366e-17,-1.3500311979441904e-13,7.105427357601002e-15,-1.2789769243681803e-13,-2.3813153045821702e-46,0.8636330943939017,0.8470382287883681,-3.2397620646926024e-33,1.155875425439256e-13,5.617996521199277e-15,1.0407177170347145e-10,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,5.627734146801994e-18
0.7000000000000001,6.621363601906157e-16,-2.0969327218463706e-15,9.852888378139132e-15,1.4210854715202004e-14,7.105427357601002e-15,2.1316282072803006e-14,6.850568136628152e-46,0.8636330943939018,0.8470382287883681,-4.571581139679108e-31,1.1551957281119077e-13,5.5500267884644505e-15,1.0281265192985957e-10,8.881784197001252e-16,-2.220446049250313e-16,3.3306690738754696e-16,5.31479224675373e-18
0.8,6.137606452190757e-16,9.881568734794155e-15,3.485549813167397e-13,-2.6290081223123707e-13,7.105427357601002e-15,-2.5579538487363607e-13,9.792399550973269e-45,0.8636330943939018,0.8470382287883681,3.108555124387325e-29,1.292513561840972e-13,1.9281810161370854e-14,3.5718999425715093e-10,8.881784197001252e-16,-3.3306690738754696e-16,3.3306690738754696e-16,6.7183898971573785e-18
0.9,-7.28488080801944e-15,2.4250113715030266e-13,5.575403715082619e-12,-2.7711166694643907e-13,3.836930773104541e-13,1.0658141036401503e-13,-1.0579521291768878e-41,0.8636330943939019,0.8470382287883681,2.4981439863660994e-26,1.1093679454049863e-13,9.672485177473301e-16,1.791800093497257e-11,8.881784197001252e-16,-2.220446049250313e-16,3.3306690738754696e-16,5.0860069337429495e-18
1.0,-1.147697420789319e-13,2.755748064704658e-12,5.1166027790846165e-11,-4.881428594671888e-12,6.0111915445304476e-12,1.1297629498585593e-12,-5.9469684753459845e-40,0.8636330943939019,0.8470382287883681,3.2205390846704243e-24,9.03961076225438e-14,-1.9573438403403062e-14,3.6259232366631576e-10,1.1102230246251565e-15,-3.3306690738754696e-16,3.3306690738754696e-16,2.7847249848658203e-18
1.1,-1.0171423638716034e-12,2.0255231124208794e-11,3.1346513163642446e-10,-4.2525982735241996e-11,5.342570830180193e-11,1.0899725566559937e-11,7.906821308347427e-38,0.8636330943939017,0.8470382287883681,1.743070623422422e-22,7.65979393954722e-14,-3.337160680156118e-14,6.181994295163249e-10,1.1102230246251565e-15,-2.220446049250313e-16,2.7755575615628914e-16,5.720141059465285e-19
1.2000000000000002,-6.382593819539715e-12,1.0818792259331051e-10,1.4182952726081885e-09,-2.813820287883573e-10,3.3523406273161527e-10,5.385203394325799e-11,7.035515982968171e-37,0.8636330943939017,0.8470382287883681,4.974929144917748e-21,1.0229425320859366e-13,-7.675297789061796e-15,1.4218268670071765e-10,1.1102230246251565e-15,-2.220446049250313e-16,3.3306690738754696e-16,3.025807061646421e-18
1.3,-3.0829713984458144e-11,4.5129469273339306e-10,5.0825748371144534e-09,-1.3637020401802147e-09,1.619227418814262e-09,2.5552537863404723e-10,1.0116482382217718e-34,0.8636330943939017,0.8470382287883681,8.663537248859905e-20,9.121046229144863e-14,-1.8759170366650178e-14,3.475082421958826e-10,1.1102230246251565e-15,-3.3306690738754696e-16,2.220446049250313e-16,2.2312255640506737e-18
1.4000000000000001,-1.2110442814897068e-10,1.5490533153030882e-09,1.5164679233538472e-08,-5.4512341307599854e-09,6.360579618558404e-09,9.093454877984186e-10,4.55117560294157e-33,0.8636330943939018,0.8470382287883681,1.0214950028530888e-18,9.416247774907367e-14,-1.5808089768655503e-14,2.9284032185913524e-10,1.1102230246251565e-15,-3.3306690738754696e-16,2.220446049250313e-16,2.5851562150105384e-18
1.5,-4.0267664410879085e-10,4.545544607844076e-09,3.907714142150844e-08,-1.8391830280961585e-08,2.114916242135223e-08,2.7573321403906448e-09,1.2894753521638386e-31,0.8636330943939017,0.8470382287883681,8.803643788870803e-18,1.0170259724515412e-13,-8.275752421361069e-15,1.5330593627467821e-10,1.1102230246251565e-15,-2.220446049250313e-16,2.7755575615628914e-16,3.7311989605886975e-18
1.6,-1.1679910435179345e-09,1.17360939610945e-08,8.938881570075466e-08,-5.3928232546240906e-08,6.134458629958317e-08,7.416353753342264e-09,2.5027670591065523e-30,0.8636330943939019,0.8470382287883681,5.874623240430701e-17,9.48222438356025e-14,-1.520604841952812e-14,2.8168767881174155e-10,1.3322676295501878e-15,-2.220446049250313e-16,3.3306690738754696e-16,3.4391379942613678e-18
1.7000000000000002,-3.024577786661819e-09,2.7256275495941123e-08,1.853692969145577e-07,-1.4078817400786647e-07,1.5885520809888476e-07,1.8067034091018286e-08,3.479375572118895e-29,0.8636330943939018,0.8470382287883681,3.1722633381332157e-16,1.1104113944013468e-13,7.543670835950454e-16,1.3974433520609927e-11,1.3322676295501878e-15,-3.3306690738754696e-16,3.885780586188048e-16,4.0110216308221025e-18
1.8,-7.120292965736256e-09,5.792907731899251e-08,3.5422768418961577e-07,-3.337435217076745e-07,3.739680636272169e-07,4.022454191954239e-08,3.706779460920107e-28,0.8636330943939016,0.8470382287883681,1.4348103241259331e-15,1.1939561069846825e-13,7.991254351615996e-15,1.4803569125888617e-10,1.3322676295501878e-15,-2.220446049250313e-16,3.3306690738754696e-16,5.184868593621442e-18
1.9000000000000001,-1.545914047733731e-08,1.1421895535013992e-07,6.31857520768947e-07,-7.288000816174645e-07,8.119363670289204e-07,8.31362854114559e-08,3.1240382037601684e-27,0.8636330943939018,0.8470382287883681,5.586086602593969e-15,1.2202087921457448e-13,6.465246589254191e-15,1.197668358292034e-10,1.3322676295501878e-15,-3.3306690738754696e-16,3.885780586188048e-16,5.042132337693868e-18
2.0,-3.131508321894947e-08,2.112256896597213e-07,1.0629900106330362e-06,-1.4837192097161278e-06,1.644713400139608e-06,1.6099419042348018e-07,2.1659931499213026e-26,0.8636330943939016,0.8470382287883681,1.913461717316244e-14,1.5576040140417116e-13,2.6656238208282407e-14,4.937991554137734e-10,1.3322676295501878e-15,-2.220446049250313e-16,3.3306690738754696e-16,6.579555253144457e-18
2.1,-5.974415147664676e-08,3.696442990961555e-07,1.7007491892274177e-06,-2.843244551797852e-06,3.1378491414102427e-06,2.9460458961239055e-07,1.265002276370444e-25,0.8636330943939018,0.8470382287883681,5.870222665303608e-14,1.5887481136627926e-13,-9.796961309483138e-15,1.8148589393761676e-10,1.4432899320127035e-15,-3.3306690738754696e-16,8.326672684688674e-16,5.05051851081529e-18
2.2,-1.0818800851999362e-07,6.166239641022871e-07,2.605676192987724e-06,-5.1693355374027306e-06,5.682190483469185e-06,5.128549460664544e-07,6.375383759138629e-25,0.8636330943939018,0.8470382287883681,1.6366334900171975e-13,2.7794934271671456e-13,4.3164476922685e-15,7.99609535364839e-11,1.5543122344752192e-15,-3.3306690738754696e-16,2.6645352591003757e-15,1.0119653659606881e-17
2.3000000000000003,-1.871559194254994e-07,9.864690158988626e-07,3.844336923090071e-06,-8.97558445700497e-06,9.829699273211645e-06,8.541148162066747e-07,2.8224584035436254e-24,0.8636330943939018,0.8470382287883681,4.1972405706728875e-13,5.147000512897253e-13,-1.499355180028979e-14,2.777512399831162e-10,1.3322676295501878e-15,-3.3306690738754696e-16,7.827072323607354e-15,1.9903921943483024e-17
2.4000000000000004,-3.109673121183903e-07,1.5211448187799264e-06,5.487648521162457e-06,-1.4965078946715948e-05,1.63324524820041e-05,1.3673735352881522e-06,1.115126069601703e-23,0.8636330943939017,0.8470382287883681,1.0001928817879308e-12,1.0884019482345042e-12,-2.1760479576152952e-14,4.031066331319135e-10,1.5543122344752192e-15,-3.3306690738754696e-16,2.1260770921571748e-14,4.8901143956239783e-17
2.5,-4.985341119403347e-07,2.270565422408762e-06,7.609060210562394e-06,-2.4070784981233828e-05,2.61837317481195e-05,2.1129467668856705e-06,3.983083347750954e-23,0.8636330943939016,0.8470382287883681,2.233634855536379e-12,2.3444109551632794e-12,8.065536041744632e-16,1.4941173823001623e-11,1.5543122344752192e-15,-3.3306690738754696e-16,5.390132784555135e-14,1.2512065954562238e-16
2.6,-7.741607564969437e-07,3.292659836079162e-06,1.0282709891672876e-05,-3.7497462656688185e-05,4.066004132141643e-05,3.162578664728244e-06,1.3007557829004019e-22,0.8636330943939019,0.8470382287883681,4.7085904408425085e-12,4.810218505172143e-12,-8.341481693091523e-15,1.5452355215178933e-10,1.3322676295501878e-15,-3.3306690738754696e-16,1.2784218128558678e-13,2.8852082849320216e-16
2.7,-1.1683400803602321e-06,4.653225707501563e-06,1.3581655766277557e-05,-5.6763849016761014e-05,6.136290882352569e-05,4.5990598067646715e-06,3.92052960044444e-22,0.8636330943939018,0.8470382287883681,9.427684911512585e-12,9.539068754422591e-12,1.41429688727952e-15,2.6199443559367692e-11,1.3322676295501878e-15,-4.440892098500626e-16,2.8660407380698416e-13,6.374686905262034e-16
2.8000000000000003,-1.7185247757967998e-06,6.425592045460365e-06,1.7576257270196692e-05,-8.37446628025873e-05,9.02594038194593e-05,6.514741016871994e-06,1.0996412896238198e-21,0.8636330943939017,0.8470382287883681,1.8024518742007334e-11,1.8120557287818463e-11,-1.3931000211596167e-14,2.5806777703606587e-10,1.3322676295501878e-15,-3.3306690738754696e-16,6.095124405192109e-13,1.3393017478369538e-15
