s,a,x,Fdrive,Jrz,Jkin,J0,Sx2,C,Z,Wdrive,Wexact,energy_work_residual,energy_work_relative,max_r2_error,raw_f_min,raw_f_max,raw_f_mean
0.0,0.0,0.0,0.0,-2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,0.10656954138947113,0.9960361257249283,0.0,3.3000393332498245e-15,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,1.6102386152420954e-18
0.1,-3.2965324329384176e-18,-2.342440755275371e-15,5.4173128523318617e-17,-2.6645352591003757e-15,2.6645352591003757e-15,0.0,1.4872621070824114e-48,0.10656954138947113,0.9960361257249283,-8.912825493024876e-27,2.941037359092476e-15,-3.5900197414843555e-16,7.211670784399571e-16,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,1.5296538633535787e-18
0.2,-2.213165008257001e-12,2.338871346359569e-10,2.5583013895423085e-08,-1.2674306049120787e-12,1.736477628355715e-11,1.609734567864507e-11,9.578455072652455e-37,0.10656954138947108,0.9960361257249283,-8.543908275887695e-19,2.876938137173981e-15,-4.222468052482549e-16,8.482139844601089e-16,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,2.577139126570871e-18
0.30000000000000004,-6.88211617215301e-09,3.8867675955088107e-07,1.9538570710754258e-05,-5.984013284887624e-09,5.39987450309809e-08,4.8014731746093275e-08,3.2427454058808086e-27,0.1065695413894711,0.9960361257249283,7.525652895246541e-14,8.016572184159156e-14,1.6091535558763147e-15,3.2324852012450894e-15,6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,8.22990125890822e-18
0.4,-5.37613352584222e-07,1.816182618687633e-05,0.0005314950053165182,-1.0348605163912339e-06,4.218244042064612e-06,3.183383525673378e-06,5.534160836329118e-22,0.1065695413894711,0.9960361257249283,1.64353485447644e-10,1.643561140184731e-10,-6.714685041707227e-16,1.3488532495284564e-15,6.661338147750939e-16,-2.220446049250313e-16,6.98885394001536e-14,4.257190868060577e-16
0.5,-8.617258083750362e-06,0.00019691825028656057,0.0038045301052811974,-2.7091252574606983e-05,6.761308555880419e-05,4.0521832984197204e-05,1.0428034026631632e-18,0.10656954138947085,0.9960361257249283,1.9328400997086327e-08,1.9328402899185022e-08,-1.397940638358378e-15,2.808198390520726e-15,6.661338147750939e-16,-1.1102230246251565e-16,1.7936208074331716e-11,9.656098680584572e-14
0.6000000000000001,-6.061316180321045e-05,0.0010114501227565253,0.013956039834743908,-0.0002580698420828753,0.0004755854884397337,0.00021751564635685838,1.9351617335035783e-16,0.10656954138945963,0.9960361257249294,5.101422008336708e-07,5.101421641389692e-07,-3.999474091753025e-14,8.034187145871434e-14,8.881784197001252e-16,7.771561172376096e-16,8.842535037523191e-10,4.224420367011021e-12
0.7000000000000001,-0.000261623237546643,0.003357984539583787,0.034905440528406266,-0.0013442376780048448,0.0020527590297563236,0.0007085213517514788,9.206511497743405e-15,0.10656954138925745,0.9960361257249479,5.625118944106427e-06,5.625118966306615e-06,1.8900148542847373e-14,3.796682438601529e-14,1.5543122344752192e-15,1.049160758270773e-14,1.639256896890373e-08,6.95219180454903e-11
0.8,-0.0008231920612733283,0.008436650701628872,0.06865195657471022,-0.004760513777352315,0.006458963480010738,0.0016984497026584222,1.8285340269107619e-13,0.10656954138735632,0.9960361257251222,3.5520220305442575e-05,3.552022030750629e-05,-1.2363225135487987e-15,2.483538139923671e-15,9.992007221626409e-16,6.766809335090329e-14,1.612477574797211e-07,6.128369481134626e-10
0.9,-0.0020829537635809253,0.01753094896668872,0.11492532934679696,-0.013003470189810074,0.016343357661582125,0.0033398874717720517,1.997810132753263e-12,0.10656954137593094,0.99603612572617,0.00015342627570034083,0.00015342627569395575,-9.685123796704387e-15,1.9455582241201568e-14,1.5543122344752192e-15,2.9476421303797906e-13,1.0241322138671016e-06,3.5345437757068792e-09
