steps,t,energy,integrated_work,norm_defect,work_defect
160,0.23750000000000002,0.017195906216813477,0.017195907914994524,4.440892098500626e-16,-1.6981810471716763e-09
160,0.25,0.019029629115491917,0.019029631188351815,2.220446049250313e-16,-2.0728598976171853e-09
160,0.2625,0.02095235995056294,0.02095236245478236,6.661338147750939e-16,-2.504219418636433e-09
160,0.275,0.022963350120727435,0.02296335311779278,0.0,-2.9970653458999408e-09
160,0.28750000000000003,0.025061815959937624,0.025061819516187495,0.0,-3.5562498709729162e-09
160,0.30000000000000004,0.02724693895935453,0.027246943146002643,-2.220446049250313e-16,-4.186648111526026e-09
160,0.31250000000000006,0.029517866002736322,0.029517870895870536,-3.3306690738754696e-16,-4.893134213784789e-09
160,0.325,0.031873709615601306,0.031873715296158914,6.661338147750939e-16,-5.68055760763464e-09
160,0.3375,0.03431354822850955,0.03431355478222803,4.440892098500626e-16,-6.5537184776309765e-09
160,0.35000000000000003,0.03683642645480189,0.03683643397214551,6.661338147750939e-16,-7.51734362258727e-09
160,0.36250000000000004,0.03944135538313158,0.03944136395919392,0.0,-8.576062339449297e-09
160,0.37500000000000006,0.04212731288511717,0.04212732261949908,2.220446049250313e-16,-9.734381911652434e-09
160,0.3875,0.04489324393843468,0.04489325493509867,8.881784197001252e-16,-1.0996663996065692e-08
160,0.4,0.0477380609656589,0.04773807333275989,4.440892098500626e-16,-1.2367100989119084e-08
160,0.41250000000000003,0.050660644189150214,0.05066065803884262,6.661338147750939e-16,-1.3849692406808778e-08
160,0.42500000000000004,0.05365984200226794,0.05365985745049046,6.661338147750939e-16,-1.544822252064204e-08
160,0.43750000000000006,0.05673447135717778,0.056734488523415706,6.661338147750939e-16,-1.716623792419325e-08
160,0.45,0.05988331816950085,0.059883337176526795,1.1102230246251565e-15,-1.900702594620496e-08
160,0.4625,0.06310513774003317,0.06310515871362717,2.220446049250313e-16,-2.0973594000439633e-08
160,0.47500000000000003,0.06639865519374412,0.06639867826239323,1.1102230246251565e-15,-2.306864911594264e-08
160,0.48750000000000004,0.06976256593623693,0.06976259123081643,1.5543122344752192e-15,-2.529457950040115e-08
160,0.5,0.07319553612783392,0.07319556378126989,1.5543122344752192e-15,-2.765343597166403e-08
160,0.5125,0.07669620317541981,0.07669623332233445,1.9984014443252818e-15,-3.0146914645201583e-08
160,0.525,0.08026317624214994,0.08026320901849139,2.4424906541753444e-15,-3.277634144649433e-08
160,0.5375,0.08389503677510336,0.0838950723177605,2.220446049250313e-15,-3.554265713689997e-08
160,0.5499999999999999,0.08759033905092886,0.08759037749733235,2.220446049250313e-15,-3.8446403491376735e-08
