scenario,t,a,x,F,phi,y,f,f_phi,S,C,D,Z,Wtilde,Wpump,Wdefect,energy_mismatch,defect_residual,max_r2_error
wrong,3.7,-0.2533031472142068,0.14865824153739243,2.930785606613107e-06,-0.2928432452612137,0.32062978971774075,1.000857571662951,-0.005856864905224275,-0.005429185048974029,0.09248252473189067,1.0531102041705162e-05,0.9981854942394592,0.11619727247826662,0.011197352554924073,-8.007665826757248e-08,-8.007665816545106e-08,1.0212141555497145e-16,1.5543122344752192e-15
wrong,3.75,-0.26073671674470844,0.14868514493184382,2.065977237470714e-07,-0.2763627351665779,0.33841896331503857,1.0007637636138875,-0.0055272547033315585,-0.006247151256850948,0.09248230158185061,1.946525564327721e-05,0.9980917066535303,0.11619520722623004,0.011197360759063534,-2.1535328345828435e-06,-2.153532834208577e-06,3.7426658994199613e-16,1.5543122344752192e-15
wrong,3.8000000000000003,-0.26817172041692366,0.14871556177328132,3.837452084313367e-09,-0.25901896906681615,0.3551510387947907,1.0006709082633645,-0.005180379381336324,-0.00697968287861602,0.09248194674645462,2.8223388372922747e-05,0.997998883841852,0.1161931544620288,0.011197361184464096,-4.206722435902973e-06,-4.206722436016913e-06,-1.1394033096580672e-16,1.5543122344752192e-15
wrong,3.85,-0.2756083255409037,0.1487491339317657,4.950892082176863e-12,-0.2408661225958211,0.3707737513040485,1.0005801648901433,-0.004817322451916423,-0.007620011695707234,0.09248146337714519,3.672578363668211e-05,0.9979081847941944,0.11619114711368883,0.011197361189680503,-6.214075992319887e-06,-6.214075992390378e-06,-7.049092890345013e-17,1.7763568394002505e-15
wrong,3.9000000000000004,-0.2830466791720154,0.14878542691892005,8.125969278496578e-18,-0.22196089865580693,0.38523830128528247,1.0004926664053209,-0.004439217973116139,-0.008162113945856529,0.09248085579080009,4.489493388524148e-05,0.9978207420257913,0.1161892106319714,0.01119736118968438,-8.15055771335037e-06,-8.150557713691373e-06,-3.4100191203742525e-16,1.5543122344752192e-15
wrong,3.95,-0.2904869058716035,0.14882397750670473,3.4973110283589743e-35,-0.20236235029565794,0.39849950690632535,1.0004095052081718,-0.004047247005913159,-0.008600807674428263,0.09248012943479704,5.2656239753904574e-05,0.9977376474363862,0.11618736921574781,0.01119736118968438,-9.991973937456e-06,-9.991973937291052e-06,1.6494780801651343e-16,1.6653345369377348e-15
wrong,4.0,-0.2979291064756734,0.14886430072122792,0.0,-0.18213169624843523,0.41051594518787665,1.0003317195477832,-0.003642633924968705,-0.008931941724368033,0.09247929084189367,5.993868967897852e-05,0.997659938676004,0.11618564591609601,0.01119736118968438,-1.1715273589028272e-05,-1.1715273589089567e-05,-6.129469219511019e-17,1.6653345369377348e-15
wrong,4.05,-0.30537335713624325,0.14890589514663785,0.0,-0.16133212970431204,0.42125008138848535,1.0002602805607492,-0.0032266425940862416,-0.009152629622430927,0.092478347575153,6.667551293759826e-05,0.9975885861876969,0.11618406235315143,0.01119736118968438,-1.329883653341761e-05,-1.3298836533668854e-05,-2.5124352468278155e-16,1.5543122344752192e-15
wrong,4.1000000000000005,-0.31281970865367464,0.14894824927590314,0.0,-0.14002862091631657,0.43066838624300474,1.0001960801467573,-0.0028005724183263318,-0.009261473472950652,0.09247730816322026,7.280479995584158e-05,0.9975244810890649,0.11618263844349522,0.01119736118968438,-1.4722746189402403e-05,-1.4722746189880717e-05,-4.783144231168199e-16,1.5543122344752192e-15
wrong,4.15,-0.3202681861506099,0.1489908487778732,0.0,-0.1182877142555245,0.4387414406884657,1.000139919833438,-0.0023657542851104906,-0.009258727558779543,0.09247618202634866,7.827008379752291e-05,0.9974684240438895,0.1161813921468211,0.01119736118968438,-1.596904286392886e-05,-1.5969042863992963e-05,-6.410345344820545e-17,1.5543122344752192e-15
wrong,4.2,-0.32771878912482816,0.14903318431245358,0.0,-0.0961773203496621,0.4454440277504528,1.0000925007694965,-0.0019235464069932424,-0.009146365354295256,0.09247497939367344,8.30208768292372e-05,0.9974211152628519,0.1161803392352828,0.01119736118968438,-1.7021954402139854e-05,-1.702195440229752e-05,-1.5766671280191547e-16,1.7763568394002505e-15
wrong,4.25,-0.3351714918964522,0.1490747594023175,0.0,-0.07376650395444088,0.4507552113032063,1.0000544149710566,-0.001475330079088818,-0.008928033455862528,0.09247371121234113,8.701315671841619e-05,0.9973831457582087,0.11617949308875894,0.01119736118968438,-1.786810092634108e-05,-1.78681009261588e-05,1.8227810211733642e-16,1.7763568394002505e-15
wrong,4.3,-0.34262624443928164,0.14911509784279411,0.0,-0.05112526822024859,0.4546584014577085,1.000026137930506,-0.001022505364404972,-0.008608897430735207,0.09247238904921237,9.020979618859651e-05,0.9973549899616524,0.11617886451900375,0.01119736118968438,-1.8496670680853895e-05,-1.849667068134879e-05,-4.9489424602637555e-16,1.7763568394002505e-15
wrong,4.3500000000000005,-0.3500829735614454,0.14915375019988295,0.0,-0.028324336028073424,0.4571414063737819,1.0000080226801142,-0.0005664867205614686,-0.008195403721702132,0.0924710249859702,9.258093134405395e-05,0.9973369997975472,0.11617846162537276,0.01119736118968438,-1.8899564311901996e-05,-1.8899564312334013e-05,-4.3201729628579433e-16,1.9984014443252818e-15
wrong,4.4,-0.35754158438141426,0.1491902990905895,0.0,-0.005434929077680107,0.45819647033462385,1.0000002953845408,-0.00010869858155360216,-0.007694995052897465,0.09246963150857218,9.410426389299442e-05,0.9973294002855747,0.11617828968439195,0.01119736118968438,-1.9071505293065697e-05,-1.9071505293148314e-05,-8.261620554339544e-17,1.7763568394002505e-15
wrong,4.45,-0.3650019620347195,0.14922436312767298,0.0,0.017471454581942814,0.4578202979650836,1.000003052517252,0.00034942909163885634,-0.007115822145794968,0.09246822139208087,9.476529323440076e-05,0.9973322867277125,0.11617835107503309,0.01119736118968438,-1.901011465113014e-05,-1.9010114652008234e-05,-8.7809533949601e-16,1.9984014443252818e-15
wrong,4.5,-0.3724639735457131,0.1492555996040888,0.0,0.040323263884976854,0.4560140645182294,1.0000162596561033,0.0008064652776995372,-0.006466491462767591,0.09246680758199194,9.455747511406992e-05,0.9973456235146975,0.11617864524104238,0.01119736118968438,-1.8715948642442445e-05,-1.871594864272068e-05,-2.782333825140926e-16,1.7763568394002505e-15
wrong,4.55,-0.3799274698067079,0.14928370615369757,0.0,0.06304911824644811,0.4527834121982287,1.0000397519131166,0.0012609823649289626,-0.005755878170019718,0.09246540307324155,9.34823043730614e-05,0.9973692445669003,0.11617916869112406,0.01119736118968438,-1.8192498560798736e-05,-1.8192498561038148e-05,-2.394121684755335e-16,1.7763568394002505e-15
wrong,4.6000000000000005,-0.38739228762146666,0.14930842172506448,0.0,0.08557803052710455,0.4481384325311425,1.000073235993089,0.0017115606105420915,-0.004993017984430894,0.09246402078812334,9.154932018110045e-05,0.997402855404128,0.1161799150372769,0.01119736118968438,-1.7446152408251792e-05,-1.744615240819973e-05,5.2062033070038316e-17,1.7763568394002505e-15
wrong,4.65,-0.394858251787771,0.1493295272287061,0.0,0.10783962876908706,0.44209363483878206,1.0001162938553305,0.0021567925753817416,-0.004187074327323276,0.09246267345437172,8.877603304275765e-05,0.9974460368185409,0.11618087507096922,0.01119736118968438,-1.648611871559512e-05,-1.6486118715878725e-05,-2.8360695953147386e-16,1.7763568394002505e-15
wrong,4.7,-0.4023251772107909,0.14934684616497343,0.0,0.12976437600983692,0.4346679009141621,1.0001683879328123,0.002595287520196739,-0.0033473616637860926,0.0924613734846799,8.518777376930158e-05,0.9974982501048514,0.11618203687633676,0.01119736118968438,-1.5324313348400454e-05,-1.5324313348342652e-05,5.780152832063346e-17,1.7763568394002505e-15
wrong,4.75,-0.4097928710516661,0.14936024542483226,0.0,0.1512837874876726,0.4258844260401657,1.0002288678435662,0.0030256757497534527,-0.0024833950410811916,0.0924601328589151,8.081746550863981e-05,0.9975588437825225,0.11618338597901501,0.01119736118968438,-1.397521066964988e-05,-1.3975210670090152e-05,-4.4027247938973474e-16,1.9984014443252818e-15
wrong,4.800000000000001,-0.4172611349216574,0.1493696363057083,0.0,0.17233064456063352,0.41577064653568285,1.0002969785105469,0.003446612891212671,-0.001604931625171078,0.09245896301027248,7.570532081852503e-05,0.9976270617260706,0.11618490552873849,0.01119736118968438,-1.2455660946110832e-05,-1.24556609466097e-05,-4.988685246148927e-16,1.7763568394002505e-15
wrong,4.8500000000000005,-0.42472976713045185,0.14937497563176014,0.0,0.1928392046704433,0.4043581540555479,1.0003718695885793,0.003856784093408867,-0.0007219730219521108,0.09245787471657568,6.989846664456892e-05,0.9977020526019811,0.11618657651330623,0.01119736118968438,-1.0784676378477341e-05,-1.0784676378867639e-05,-3.90297535501731e-16,1.7763568394002505e-15
wrong,4.9,-0.4321985649884038,0.14937626674411744,0.0,0.21274540669581044,0.391682596911955,1.0004526060807017,0.00425490813391621,0.00015529349138015936,0.09245687799787802,6.345050092188964e-05,0.997782880494441,0.11618837800108528,0.01119736118968438,-8.983188599853208e-06,-8.983188599818656e-06,3.455216798439742e-17,1.9984014443252818e-15
wrong,4.95,-0.4396673271487519,0.14937356005665325,0.0,0.23198707105367025,0.3777835687255445,1.0005381800113606,0.004639741421073406,0.001016623065171294,0.09245598202145579,5.6420985348384814e-05,0.9978685365872461,0.11619028740876894,0.01119736118968438,-7.073780916070924e-06,-7.073780916159664e-06,-8.873940671909678e-17,1.9984014443252818e-15
wrong,5.0,-0.4471358559602772,0.14936695287003693,0.0,0.2505040939233883,0.3627044847538877,1.0006275230107238,0.005010081878467767,0.00185190389350084,0.09245519501519757,4.8874879659011966e-05,0.9979579517560565,0.11619228079073983,0.01119736118968438,-5.080398944754565e-06,-5.080398945268502e-06,-5.139372407465467e-16,1.9984014443252818e-15
wrong,5.050000000000001,-0.4546039597868378,0.14935658820051526,0.0,0.2682386349872897,0.34649244628354914,1.0007195196529985,0.0053647726997457955,0.002651390113601355,0.0924545241902969,4.088192344662702e-05,0.9980500099138044,0.11619433314604838,0.01119736118968438,-3.02804363634507e-06,-3.0280436367196434e-06,-3.745732158689022e-16,1.9984014443252818e-15
wrong,5.1000000000000005,-0.46207145524076776,0.14934265249622108,0.0,0.2851352981011251,0.32919809350915197,1.0008130213822322,0.005702705962022503,0.003405947589364593,0.0924539756740369,3.2515972200321566e-05,0.9981435619426575,0.11619641873876667,0.01119736118968438,-9.424509178934347e-07,-9.424509184296354e-07,-5.362006547321788e-16,1.9984014443252818e-15
wrong,5.15,-0.46953816927433956,0.14932537225876769,0.0,0.3011413043301643,0.31087544735879274,1.0009068608517366,0.006022826086603287,0.0041072800083887554,0.0924535544533287,2.3854294745906636e-05,0.9982374400386219,0.11619851142730517,0.01119736118968438,1.150237620209555e-06,1.1502376200695635e-06,-1.3999146453332317e-16,1.7763568394002505e-15
wrong,5.2,-0.47700394107804117,0.14930500973223776,0.0,0.3162066568104358,0.2915817407596675,1.0009998664981123,0.006324133136208717,0.004748106031293462,0.09245326432952719,1.497683965969476e-05,0.9983304722897091,0.11620058499816387,0.01119736118968438,3.223808478746181e-06,3.2238084787684224e-06,2.2241391129003418e-17,1.9984014443252818e-15
wrong,5.25,-0.4844686237455904,0.14928185793708157,0.0,0.33028429692016303,0.27137723987073814,1.0010908771679206,0.006605685938403262,0.005322267192872156,0.09245310788490521,5.96547847552295e-06,0.9984214973056826,0.1162026134996028,0.01119736118968438,5.252309918048143e-06,5.252309917701606e-06,-3.465372723477321e-16,1.9984014443252818e-15
wrong,5.300000000000001,-0.49193208568134006,0.1492562353910303,0.0,0.3433302512735757,0.250325055840621,1.0011787566143957,0.006866605025471515,0.005824758954565587,0.09245308646102282,-3.0967663760296323e-06,0.9985093787167543,0.11620457157076546,0.01119736118968438,7.210381080678695e-06,7.210381080357056e-06,-3.2163873886319194e-16,1.7763568394002505e-15
wrong,5.3500000000000005,-0.4993942117431611,0.14922848086165363,0.0,0.3553037690779314,0.22849094767849673,1.0012624076832097,0.007106075381558629,0.006251691127184211,0.09245320014909217,-1.2126500964703086e-05,0.9985930193602317,0.1162064347619321,0.01119736118968438,9.073572247393573e-06,9.073572246999853e-06,-3.937195486086384e-16,1.7763568394002505e-15
wrong,5.4,-0.5068549041299059,0.14919894843706055,0.0,0.3661674494246799,0.2059431168536219,1.0013407860101817,0.007323348988493599,0.006600196029336594,0.0924534477923027,-2.1040738772710272e-05,0.9986713749780151,0.11620817984178844,0.01119736118968438,1.0818652103842481e-05,1.0818652103341056e-05,-5.014248700497062e-16,1.7763568394002505e-15
wrong,5.45,-0.5143140830343956,0.14916800309594125,0.0,0.3758873581171282,0.18275199426490685,1.0014129130599227,0.007517747162342566,0.006868310843262123,0.09245382699994872,-2.9757671498918617e-05,0.9987434672539459,0.11620978508782752,0.01119736118968438,1.2423898143188178e-05,1.24238981424208e-05,-7.673779688945059e-16,1.7763568394002505e-15
wrong,5.5,-0.5217716870887399,0.14913601682819844,0.0,0.384433133669651,0.15899002024587322,1.0014778883426307,0.007688662673393021,0.0070548631604789944,0.09245433417308499,-3.819742440073774e-05,0.9988083960282499,0.11621123055630243,0.01119736118968438,1.3869366617773068e-05,1.3869366617335135e-05,-4.3793297438941836e-16,1.9984014443252818e-15
wrong,5.550000000000001,-0.5292276736280973,0.14910336522970657,0.0,0.39177808214730536,0.13473141829209284,1.0015349006565102,0.007835561642946109,0.007159385302272908,0.09245496454132865,-4.628278914470054e-05,0.9988653505365818,0.11621249832845926,0.01119736118968438,1.5137138774767244e-05,1.5137138774158967e-05,-6.082763822799417e-16,1.9984014443252818e-15
wrong,5.6000000000000005,-0.5366820187925073,0.14907042439502322,0.0,0.39789926054956465,0.11005196321783461,1.0015832382154588,0.007957985210991295,0.007182074493505773,0.09245571221032643,-5.393992751238185e-05,0.9989136195333584,0.11621357273014739,0.01119736118968438,1.6211540462483443e-05,1.6211540462289856e-05,-1.9358768602907583e-16,1.7763568394002505e-15
wrong,5.65,-0.5441347174760824,0.14903756787959377,0.0,0.4027775484776684,0.08502874446604937,1.0016222975355769,0.00805555096955337,0.007123804209398147,0.09245657021931478,-6.10990397324469e-05,0.998952600172991,0.11621444052225813,0.01119736118968438,1.7079332573297047e-05,1.7079332573029585e-05,-2.674625115568069e-16,1.9984014443252818e-15
wrong,5.7,-0.5515857831212975,0.14900516350751572,0.0,0.40639770786167745,0.05973992531098304,1.0016515909695523,0.00812795415723355,0.006986179464767615,0.09245753060811596,-6.769499167912427e-05,0.9989818055381254,0.11621509105987828,0.01119736118968438,1.7729870193394538e-05,1.7729870193177247e-05,-2.1729105602504017e-16,1.9984014443252818e-15
wrong,5.75,-0.5590352473461845,0.14897356985988078,0.0,0.40874843056062116,0.034264498705531506,1.0016707527948576,0.008174968611212424,0.006771618050495266,0.09245858449284049,-7.366789569363963e-05,0.999000870720898,0.11621551641843945,0.01119736118968438,1.815522875498991e-05,1.8155228754356337e-05,-6.335738682826386e-16,1.9984014443252818e-15
wrong,5.800000000000001,-0.5664831593863617,0.14894313237866874,0.0,0.4098223736870003,0.008682040535952631,1.0016795437797446,0.008196447473740008,0.006483432909148527,0.09245972214949999,-7.896364034204588e-05,0.9990095573812622,0.11621571148561141,0.01119736118968438,1.835029592699799e-05,1.835029592631328e-05,-6.847109413742752e-16,2.220446049250313e-15
wrong,5.8500000000000005,-0.5739295853335276,0.14891417914057517,0.0,0.40961618254525184,-0.01692753894532984,1.0016778541700295,0.008192323650905038,0.006125889307351823,0.0924609331046838,-8.353436500994945e-05,0.9990077567254589,0.11621567401811171,0.01119736118968438,1.8312828426965424e-05,1.8312828426613262e-05,-3.521624181504479e-16,2.220446049250313e-15
wrong,5.9,-0.5813746071576905,0.148887016468861,0.0,0.40813050111247456,-0.04248424473238332,1.0016657050593831,0.008162610022249493,0.005704214440063277,0.09246220623241054,-8.73388758380682e-05,0.9989954908674253,0.11621540466306497,0.01119736118968438,1.8043473380473295e-05,1.8043473379874067e-05,-5.992283763373712e-16,2.220446049250313e-15
wrong,5.95,-0.5888183215110825,0.14886192463569714,0.0,0.4053699700286257,-0.06790824694411869,1.00164324812601,0.008107399400572516,0.0052245457029529785,0.09246352985624096,-9.034300010914988e-05,0.9989729125561098,0.11621490694396923,0.01119736118968438,1.7545754284496434e-05,1.7545754284130702e-05,-3.657318859654618e-16,2.220446049250313e-15
wrong,6.0,-0.5962608383254911,0.1488391539452209,0.0,0.40134321210242285,-0.09312013018771745,1.0016107637390068,0.00802686424204846,0.0046938152847714205,0.09246489185571773,-9.251987678126379e-05,0.99894030327207,0.11621418721172515,0.01119736118968438,1.6826022040354826e-05,1.682602204004964e-05,-3.051859708957244e-16,1.9984014443252818e-15
