epsilon,beta,gamma,L,state_term,dynamic_term,envelope
0.00022908676527677748,1/2,1,66,0.000002270315579821993928829136809132251383983426216552498717880522246620728,0.01431801675284559002838341214368774594114530762210982729619751989150856,0.01432028706842541202231224128049687819252929104832637979491540041375518
0.0002511886431509582,1/2,1,63,0.000002606714269093337336335600514573031576347382124943245486479565826549859,0.0149356165109729730456945304953581277718552539777715299968034965924173,0.01493822322524206638303086609587270080343160135989647324228997615824385
0.0002754228703338166,1/2,1,60,0.000002992962833197997104334505930317482995536705058633214030133708786054071,0.01547442291829885024519776411731319000355407992544124879571991469771352,0.01547741588113204824230209862324350748654961663049988200975004840649958
0.0003019951720402016,1/2,1,57,0.000003436449609764817725506130121706909859632431625498404505972400156681692,0.01591345988696391349381535729859189520542644836540625704787651139055102,0.0159168963365736783115408634287136021152860807970317554523824837907077
0.0003311311214825911,1/2,1,54,0.000003945658296018942677594626856153318109238148982451699822349944653144317,0.01623058848696124758233074380851594196974216562466639687197953721607335,0.01623453414525726652500833843537209528785140377364884857180188716072649
0.0003630780547701014,1/2,1,52,0.000004530330424710111839875437535662386150817283675624566008231815151542243,0.01736515288191422071852832623779740682039550902152777954867372290875784,0.01736968321233893083036820167533306920654632630520340411468195472390939
0.00039810717055349735,1/2,1,50,0.000005201651961814340837499408467188582623863479564905664560283347466495028,0.01849512372604730204101024724749149161109426636977191307805592745663977,0.01850032537800911638184774665595868019371812984933681874261621080410626
0.0004365158322401661,1/2,1,47,0.00000597246761279276514674680339147040722186292997514901889913409410468999,0.01843087166315674521427872041951842629850565861366929344617428971648389,0.01843684413076953797942546722290989670572752154364444246507342381058858
0.00047863009232263805,1/2,1,45,0.000006857526958971390819952300689863827757892329862263539013616491745553484,0.01938112434179478851480024042016201741694915766884168984601226833692235,0.01938798186875375990562019272085188124470704999870395338502588482866791
0.0005248074602497723,1/2,1,43,0.000007873767160493378254188341141171296221928181707439311202736293956210923,0.02025955132962548454600707161397644728375943901191992885213800772912534,0.02026742509678597792426125995511761857998136719362736816334074402308155
0.0005754399373371566,1/2,1,41,0.000009040637669387194041616639053897509303651778176688138686232451909316172,0.02104096702651423437890246991642466346329004031976347960050178864317714,0.02105000766418362157294408655547856097259369209794016773918802109508646
0.000630957344480193,1/2,1,39,0.00001038047320953804065976923534734200855810766213983238585759887870233069,0.02169798888078657379858018737504138107185808395701594817841027314461042,0.02170836935399611183923995661038872308041619161915578056426787202331275
0.0006918309709189362,1/2,1,38,0.00001191892221583407608844353940739770717357854148982105718343965293447948,0.02399327963381405018384720719698513824638547887436523053642592407487357,0.02400519855602988425993565073639253595355905741585505159360936372780805
0.0007585775750291835,1/2,1,36,0.00001368543900105110561306477793100695401203158120675806632810900007577323,0.02444327889182582919431322940118724685250353765877422171809774749474789,0.02445696433082688029992629417911825380651556923998097978442585649482366
0.0008317637711026709,1/2,1,34,0.00001571384915757491618350185913006240326972302978013381817378349779134063,0.02467621912811059528342720610010294727117341303178168595760567171259508,0.02469193297726817019961070795923300967444313606156181977577945521038642
0.0009120108393559096,1/2,1,33,0.00001804299912660195365032137900983824412113682083636095015701675962980459,0.02695953481572293019923936521194732165369138031517241496388637412809047,0.02697757781484953215288968659095715989781251713600877591404339088772028
0.001,1/2,1,31,0.00002071750250862583029371963578616428965737507721607153680293683230338773,0.02678907895012172512128406421127489737406494393222040913981773485087359,0.02680979645263035095157778384706106166372231900943648067662067168317698
0.0010964781961431851,1/2,1,30,0.00002378859757890721454869835037666797746721453782283322246357421476169732,0.02900428211459398594397260264447439629908746110927345411359550635958177,0.02902807071217289315852130099485106427655467564709628733605908057434347
0.001202264434617413,1/2,1,28,0.00002731513264854108506693409391059609069378998322482609757903574885862029,0.02828059873001789557950228728901369659954371787198173305728886718191637,0.02830791386266643666456922138292429269023750785520655915486790293077499
0.0013182567385564075,1/2,1,27,0.00003136469842003407852262070206388342559617786214682177843138398837343635,0.03028966540509269514376313574480029759954375691021276056305171635533556,0.030321030103512729222285756446864181025139934772359582341483100343709
0.001445439770745928,1/2,1,26,0.0000360149293773940836572586640550665449664901566299109907514732647074123,0.03230229484009645056599284739166902019772822271297115535252837548640677,0.03233830976947384464965010605572408674269471286960106634327984875111418
0.001584893192461114,1/2,1,25,0.00004135499958424319894786645958450100707743161034700557468932619328066595,0.03429064623054072751173656211979483063282312268406913318273321948736044,0.03433200123012497071068442857937933163990055429441613875742254568064111
0.0017378008287493763,1/2,1,23,0.00004748734210862044713171845114319639828491838362552398185169421788985737,0.03207132067617740150998468192356823732173207737883224562298860337543542,0.03211880801828602195711640037471143372001699576245776960484029759332528
0.0019054607179632482,1/2,1,22,0.00005452962573039245438996195170610484516126679660677723893393057748483386,0.03352730008262289353902790053540142131231516196044458626647797523026169,0.03358182970835328599341786248710752615747642875705136350541190580774653
0.0020892961308540386,1/2,1,21,0.00006261702771012616667948289070667747740822556509831223935628160733527236,0.03483305664256770951245060580601167899060350509759403445004868269869422,0.03489567367027783567913008869671835646801173066269234668940496430602949
0.0022908676527677724,1/2,1,20,0.00007190484731589452813073655285746180645542035270869246099635105293413896,0.03594673713388697591395974607258083123516071484707600785461336352143204,0.03601864198120287044209048262543829304161613519978470031560971457436617
0.0025118864315095794,1/2,1,19,0.00008257151164387716239730730825868078414523231498666350696742004136303929,0.03682395112843870601062000674711519271554404086355647425285679467587542,0.03690652264008258317301731405537387349968927317854313775982421471723846
0.002754228703338166,1/2,1,19,0.00009482203317818470823799489542794897008658030619731417210775148486644988,0.04359601692848666904363425744464196406789874749972455075177015226790025,0.0436908389616648537518722523400699130379853278059218649238779037527667
0.003019951720402016,1/2,1,18,0.0001088919876885709062359367119342262771277261547124365372523410478841578,0.04427521541400930659093712464987432355603073813699802920374590272178961,0.04438410740169787749717306136180854983315846429171046574099824376967377
0.003311311214825911,1/2,1,17,0.00012505209166478282799051333466823882384836001469243199859506099225949,0.04456630646077928019600268703402728181980822492534781336566427547871449,0.04469135855244406302399320036869552064365658494004024536425933647097398
0.003630780547701014,1/2,1,16,0.0001436134707715141740894633089914032545231482293519695855054267248417179,0.04441731926971970622881446822244326679649242880389038772632332502473983,0.04456093274049122040290393153143467005101557703324235731182875174958155
0.003981071705534973,1/2,1,15,0.0001649337250582276691377778033227256993596051433860269824901549882937856,0.0437804371951174188862327160616015958944087581225514777023853021137483,0.04394537092017564655537049386492432159376836326593750468487545710204208
0.004365158322401661,1/2,1,15,0.0001894239132030033487731857234851831228391805324825090257395815364768515,0.05164314810347773709636774009781583638915892684835156125639160145225339,0.05183257201668074044514092582130101951199810738083407028213118298873024
0.004786300923226385,1/2,1,14,0.000217556597297625881592288369094466512219079698764490064504193454539843,0.05024847708919925670185821539880776803199603095939532426316176256189933,0.05046603368649688258345050376790223454421511065815981432766595601643917
0.005248074602497728,1/2,1,13,0.0002498751120515337838858262551067267263015759246411858051657247784074354,0.04820104713166897564143424932735891120612417206676715785948742063090572,0.04845092224372050942532007558246563793242574799140834366465314540931316
0.005754399373371573,1/2,1,13,0.0002870042483488066308189057317229711223121908275373624819752835441619189,0.05671365626376147068009926308583209616532866211457341531531811771332623,0.05700066051211027731091816881755506728764085294211077779729340125748815
0.006309573444801936,1/2,1,12,0.0003296625714805565725622091050241783146843087578953228180104785470393139,0.05350597587360206916683127606665125722029071793907965599319379103957766,0.05383563844508262573939348517167543553497502669697497881120426958661697
0.006918309709189363,1/2,1,12,0.0003786766298629576296523759620966763988604832351280689838744197929106665,0.06281566651008768975294718568994701679472577746908241548286155188941443,0.0631943431399506473825995616520436931935862607042104844667359716823251
0.007585775750291836,1/2,1,11,0.0004349973515548958901778606326896246427237762861586642365731398644004218,0.05814057156223770207013113983272837106596408397303468289291608588942459,0.05857556891379259796030900046541799570868786025919334712948922575382501
0.008317637711026709,1/2,1,10,0.0004997189745047273414183303096553764443297652175749450521163495617569398,0.052617110296082864040768389156782361608714025064358582354215183095174,0.05311682927058759138218671946643773805304379028193352740633153265693094
0.009120108393559097,1/2,1,10,0.0005741009134973701618293897088062607938784880120032971201621121177207437,0.06164337261591275737331088009456722409021880497565047141700820488835805,0.06221747352941012753514026980337348488409729298765376853717031700607879
0.01,1/2,1,10,0.0006595930338221708248232275042178808253075660350542516170435616860513971,0.0720456517581926834030158104893690078992375038056730134151902030784256,0.072705244792014854227839037993586888724545069840727265032233764764477
0.01096478196143185,1/2,1,9,0.0007578648806468194462790626057205559050341638257922308168744359742719442,0.06350549041786707945844055598331932206201408203262897834160397342471466,0.0642633552985138989047196185890398779670482458584212091584784093989866
0.012022644346174132,1/2,1,9,0.0008708395062728732660215643047502569692330106017963123149437329027020869,0.07406734594498627994112853000253804135799695423744259770722948171902396,0.07493818545125915320715009430728829832722996483923891002217321462172605
0.013182567385564075,1/2,1,8,0.001000732647669731464304104288326207835433479636333252302679354260053926,0.06321403925068592677108402357885160452343310493006137980972880691612928,0.06421477189835565823538812786717781235886658456639463211240816117618321
0.01445439770745928,1/2,1,8,0.001150098137355661706275601776286444009017782603950232131881677655497645,0.07359355782205174282283759500868951742122717571223312223054368184474881,0.07474365595940740452911319678497596143024495831618335436242535950024646
0.01584893192461114,1/2,1,7,0.001321880585999498851652176345504321000375597067441592713198163341807124,0.06031800391781452234275890703203408618168127696727441963782316142535585,0.06163988450381402119441108337753840718205687403471601235102132476716297
0.017378008287493762,1/2,1,7,0.001519476560190829850059443704638859550676589288320605588291932196804511,0.07012610760098008439155540791689088476485001929031182720736393632752794,0.07164558416117091424161485162152974431552660857863243279565586852433245
0.019054607179632484,1/2,1,7,0.001746805700000628090890377913251176287927075810545459934609306057940191,0.08127995200378514047798717205601927256167987209051269459430143247268104,0.08302675770378576856887754996927044884960694790105815452891073853062123
0.02089296130854041,1/2,1,6,0.002008393486064111875459153839108159053969620608437761677373885653648999,0.06334410613873733759172129063288687923329329752112902417890386829089263,0.06535249962480144946718044447199503828726291812956678585627775394454163
0.022908676527677724,1/2,1,6,0.002309467684702601667227404288928493058237387876225074082898782976964319,0.07336557816924893060934940903351138924407589842530501709800575808644127,0.07567504585395153227657681332243988230231328630153009118090454106340559
0.025118864315095794,1/2,1,6,0.002656070884221178464702611593494291387626169403605531400929812952030071,0.08468519561091252841260333881250004334912632261611170499587576211391747,0.08734126649513370687730595040599433473675249201971723639680557506594754
0.02754228703338166,1/2,1,6,0.00305519200122595702938160139529882207942428580543895183864476836653854,0.09739329986060888966477078236922029280409230792799407660567955077421118,0.1004484918618348466941523837645191148835165937334330284443243191407497
0.03019951720402016,1/2,1,5,0.003514920201822867945585814454406096615259601898031657157764493399503247,0.07123411966642673530261426409200204086081325041396428635147626979773463,0.07474903986824960324820007854640813747607285231199594350924076319723788
0.03311311214825911,1/2,1,5,0.004044625373242378444511169435568719786183650346777128975126073490132564,0.08195940738569182133600552236869609607148836076531213112448925003665344,0.086004032758934199780516691804264815857672011112089260099615323526786
0.03630780547701014,1/2,1,5,0.00465517012780081043105783656964149944228833818780243778670522283554115,0.09392809926616581205736999188982214366909534942453386880028417303629145,0.0985832693939666224884278284594636431113836876123363065869893958718326
0.039810717055349734,1/2,1,5,0.005359159362891303783868995084519280746537908419181160595633985244027971,0.1071863807665357770900496335690046334988050055337429972541436799406473,0.1125455401294270808739186286535239142453429139529241578497776651846753
0.04365158322401661,1/2,1,4,0.006171234689097148798183101627277275482013682705839398693586099993858973,0.07175370776589070569234791240344089784382134955499370269574031562557612,0.07792494245498785449053101403071817332583503226083310138932641561943509
0.04786300923226385,1/2,1,4,0.007108422639938640089381414366506675149854058720760305029759476134575275,0.08210279608103502423202306428087126259227839055310400389941781775980793,0.08921121872097366432140447864737793774213244927386430892917729389438321
0.052480746024977286,1/2,1,4,0.008190547577902813991112332213479983863869552415430142512052285161648238,0.09353066854918190259296681956151411231183148715592881024124366293093046,0.1017212161270847165840791517749940961757010395713589527532959480925787
0.05754399373371572,1/2,1,4,0.009440722726291198353095192310008574108081897561380209254173023150925106,0.1060427069650040645329526559361809890800545518716882624073407913783487,0.1154834296912952628860478482461895631881364494330684716615138145292739
0.06309573444801936,1/2,1,3,0.01088593593618411112208982825068132847897569925306925387060571210525298,0.06178141425657409095804306516766641313160687961880292454233539165783946,0.07266735019275820208013289341834774161058257887187217841294110376309244
0.06918309709189363,1/2,1,3,0.01255775084442200335673131016046408503836622905345980026023957103954318,0.07052686732731530296537127891755707130190535979195505261833420964893618,0.08308461817173730632210258907802115634027158884541485287857378068847936
0.07585775750291836,1/2,1,3,0.01449314926421524969443562772726696016987158893512498899856737399075896,0.08013694003440161153412548152866810638198723521412116566175721819855536,0.09463008929861686122856110925593506655185882414924615466032459218931432
0.08317637711026708,1/2,1,3,0.01673554734531144792452043689362534002412740149191794225428035378007304,0.09060067745475597949747450160037372225932599618527002739101715353808195,0.107336224800067427421994938493999062283453397677187969645297507318155
0.09120108393559097,1/2,1,3,0.01933602675475022487498353034073269257064336646965508741728455999972136,0.1018783382328305461683964218357661059164068575293377001193365924492203,0.1212143649875807710433799521764987984870502239989927875366211524489416
0.1,1/2,1,3,0.02235483356918694430907599554050109658759971494885372002747786427397224,0.11389591347391970223875,0.1362507470431066465478259955405010965875997149488537200274778642739722
0.000009999999999999999,1/2,3/2,316,0.00000002070212204594611740852102992778273311636153449691879769167185129110322,0.9868888356084930506916130688184639643175358491796455285106126224388581,0.9868888563106150966377304773394938921002689655411800254294103141107094
0.00001096478196143185,1/2,3/2,301,0.00000002376923359889264663295104835513550691772543577751330147608214248358104,0.9788001635147052157061863237050624255098635899670147371112151066124791,0.9788001872839388145988329566561107806453705076924505146245165826946216
0.00001202264434617413,1/2,3/2,288,0.00000002729075328927116957209951571505931770601177488062678043466750349400679,0.9838449950963629177536607822059145779781783274984775541527353675587708,0.9838450223871162070248303543054302930374960335102524347795158022262743
0.000013182567385564074,1/2,3/2,275,0.00000003133400448136960878512544275879905152435360407698493982146225751325981,0.9828815947807549003422068532569582024955248651727563526524428355970597,0.9828816261147593817118156383824009612945763895263604296373826570593172
0.00001445439770745928,1/2,3/2,263,0.00000003597628503827449321454791935278562488552456367108851224910429059561867,0.9865150270511411172134166948228676140784146655130004896024546828303954,0.986515063027426155487909909370786966864039551037564160690966931934686
0.00001584893192461114,1/2,3/2,251,0.00000004130634515729887194741758626432240512940432473795235282959038087267109,0.9839899174768681264221862141623933034267179988704583415654605892958448,0.9839899587832132837210581615799795677491231282747830795178134188862257
0.000017378008287493764,1/2,3/2,239,0.00000004742608417209849902937253781666344439929069027679259402919900045709774,0.9747613794063808414076659024018045963086452834720305839766435894270495,0.9747614268324650135061649317743424129720896827627208607692376186260499
0.000019054607179632484,1/2,3/2,229,0.00000005445249876736729358396478958964916626253328637308175723391856714097051,0.9837695383844737818118229328558899082166816335317504911195660009619033,0.9837695928369725491791165168206794978658478960650368642013232348804705
0.00002089296130854041,1/2,3/2,218,0.00000006251991986032187856974314887347279515848196019072511710934053150428015,0.9737952933247814733239163722202065139930581169152349526633643173751741,0.9737953558447013336457949419633553874658532753971951433884814267157056
0.000022908676527677746,1/2,3/2,208,0.00000007178258092422028649608770372053972203139944465621268194117871572966465,0.9704440926133194869881260954953290848404075376655962351155553362591973,0.970444164395900411208412591583032805380129569065040891328237277437913
0.000025118864315095822,1/2,3/2,199,0.00000008241756686859516791535411278446125439871988384078810422369475867215355,0.9749601956319087376983321775566084857334894477572381504695945415154272,0.9749602780494756062935000929107212701947438464771219912576987652101859
0.00002754228703338169,1/2,3/2,190,0.00000009462819987007717115491320428533303268037602315776800208399975758762828,0.9734971160357353000455913951565021465208554174687637852406248151653566,0.9734972106639351701227625500697064318538880978447869430086268991651142
0.000030199517204020192,1/2,3/2,181,0.0000001086479269060134183437283406437147694291855097610787520422344263966599,0.9655126495974140905855242441931359497859582677537224035939720784136378,0.9655127582453409965989425879214765935007276969392321646727241206480642
0.000033113112148259076,1/2,3/2,173,0.0000001247447833406032683201529720090987627136946942366416380938928846358913,0.9670849124843350145322090329124043095071699216601226376804596925976195,0.9670850372291183551354773530653763186059326353548168743220977864905042
0.000036307805477010174,1/2,3/2,165,0.0000001432265179338017816318750208370899654834767004896924248670617783727344,0.962460195442362139944524097989348401327609421524496410720002585864312,0.9624603386688800737463057298643692384175749050011969004124274529260904
0.000039810717055349695,1/2,3/2,158,0.0000001644464772978690865004762981281926093832147784247235243141519011480997,0.9692836925836368307446096074622868868980402808274945667119678551025771,0.9692838570301141286136961079385850150906496640422729914354921692544783
0.000043651583224016566,1/2,3/2,151,0.0000001888103623576807811432397894846624348101638584315970962064987609170468,0.9704126676885680551894402785884743895213455738535712921478104624405094,0.9704128564989304128702214218282638741837803840174297237449066689392703
0.000047863009232263804,1/2,3/2,144,0.0000002167839860571355288290598408170536341615172626674582330033733144619047,0.9652948554550908455459427202201811016124226823861481454952288420945168,0.9652950722390769026814715492800219186660568439034108129534618454678312
0.00005248074602497723,1/2,3/2,138,0.0000002489021807151814217125490066396207984285495321825975627501252215366393,0.9742771310891108182378640964823296064675829607295887339805099331306506,0.9742773799912915334192858090313362460883813892791209165780726832558721
0.000057543993733715664,1/2,3/2,131,0.0000002857790254383758447226180797208401109396420214381887450054192148234275,0.9559039332023966150621321209496608131254998311110894760866871668431694,0.9559042189814220534379768435677405339656107707531109142754321722623843
0.00006309573444801929,1/2,3/2,125,0.0000003281195892645880368402297240394451790556525574979921248463971743943369,0.9523705842174117637419007070787491604386823808055488697063897485864471,0.9523709123370010283299375473084731998838614364581063676985145949836215
0.00006918309709189363,1/2,3/2,120,0.0000003767334147291434362145470151477583485003657644044651627365010014345088,0.9660404527111329771462121078153298650986953492571191859957508110753036,0.966040829444547706289648322362345012857043849622883590460913547576305
0.00007585775750291836,1/2,3/2,114,0.0000004325499998672669482563387841884315364236061806967150560316342109213258,0.9498324370429498347281204910214851022681612367976346944677021721161656,0.9498328695929497019950687473602692906996976604038153911827582037503765
0.00008317637711026709,1/2,3/2,109,0.0000004966365749348404322678533864094272977036950240399213513949992810945229,0.9518826354037533774933997662811980765732740373701349812516184378660671,0.9518831320403283123338320341345844860005717410651590211729698328653482
0.00009120108393559096,1/2,3/2,104,0.0000005702185140782021257079980631226654612490780528149033621856822604657988,0.9479285552627441550471553543803473579038006818684463734242860785869267,0.9479291254812582332492810623784104805692619309464991883276482642691872
0.0001,1/2,3/2,99,0.0000006547027726574515631965889789736679029008144705922678843902259575428107,0.937473331905434158227407600920427437151721462846544211882758130185537,0.9374739866082068156789707975094064108196243636610148041506425204114946
0.00010964781961431851,1/2,3/2,95,0.0000007517047988967493871646259550555695825001859678604898759169013941385684,0.9493998350018770174661530067715326681466187975200205382664210425165495,0.9494005867066759142155401713974877237162012977059883987562969594179436
0.00012022644346174131,1/2,3/2,91,0.0000008630794351144154620497155451217572871201805132578545287511391744831129,0.9563501599925390344033141708208585841803953298970901157356597986175054,0.9563510230719741488187762205364037059376824500776033735901885497566799
0.00013182567385564074,1/2,3/2,87,0.0000009909564002565387578418475956119765950706281830465672486304239351732714,0.9577661877395338390828632474644613291220891866154198642956197202157409,0.9577671786959340956216210893120569410986842572436029108628683506396761
0.0001445439770745928,1/2,3/2,83,0.000001137781033292981142939403586987098721647882305172850573218507450325783,0.953116071187079076511783000660980163197162260437027425621719720551194,0.9531172089681123694929259400645671502958839083193325984722929390586443
0.00015848931924611142,1/2,3/2,79,0.000001306361077926740253442684423497010720572782540674156265981367905409325,0.9419130592870100660571550788742584839421553143121104656777291430769993,0.9419143656480879927974085215586819809528758870946511398339951244449047
0.00017378008287493763,1/2,3/2,75,0.000001499920404962433653717815102855047284567134158963944688736034135393986,0.9237373791575469782095667613411818778585237649670770319922347465928886,0.923738879077951940643220479156284732905808332101235995936923482627024
0.00019054607179632481,1/2,3/2,72,0.000001722160701814177383282590425471765205873295855403999659175538311527513,0.9361326567218004942846243074712052825041247472349868454895653278809088,0.9361343788825023084620075900616307542693306205308422494892245034192203
0.0002089296130854041,1/2,3/2,69,0.000001977332311579496010426547990121888947012302744510214116041637814195198,0.9437285849603896923052324241462997776533790514328339839278457337120859,0.9437305622927012718012428506942898995423260637355784941419617753499001
0.00022908676527677748,1/2,3/2,66,0.000002270315579821993928829136809132251383983426216552498717880522246620728,0.9459819857068072813887499769812460540862979941356866865132433604910742,0.9459842560223871033826788061180551863376819775619032390119612410133208
0.0002511886431509582,1/2,3/2,63,0.000002606714269093337336335600514573031576347382124943245486479565826549859,0.9423736931938032610123840829027837455744846345805577466618480698247382,0.9423762999080723543497204185032983186060609819626826899073345493905647
0.0002754228703338166,1/2,3/2,60,0.000002992962833197997104334505930317482995536705058633214030133708786054071,0.9324261868389711011314030993091000390777340764708410329986478145568823,0.9324291798018042991285074338150303565607296131758996662126779482656683
0.0003019951720402016,1/2,3/2,57,0.000003436449609764817725506130121706909859632431625498404505972400156681692,0.9157240360171875085458072183366881079555117489197476458744117329303868,0.9157274724667972733635327244668098148653713813513731442789177053305434
0.0003311311214825911,1/2,3/2,54,0.000003945658296018942677594626856153318109238148982451699822349944653144317,0.8919371780348184218165316254812151231244988703704885779878907620383672,0.8919411236931144407592092201080712764426081085194710296877131119830204
0.0003630780547701014,1/2,3/2,52,0.000004530330424710111839875437535662386150817283675624566008231815151542243,0.9113361780806420730071690711823843953512821307603639834069173725705929,0.9113407084110667831190089466199200577374329480440396079729256043857444
0.00039810717055349735,1/2,3/2,50,0.000005201651961814340837499408467188582623863479564905664560283347466495028,0.9269519895851774702841535856658802702516641699920634391149747288233742,0.9269571912371392846249910850743474588342880334716283447795350121708407
0.0004365158322401661,1/2,3/2,47,0.00000597246761279276514674680339147040722186292997514901889913409410468999,0.8821569805723410543557290122814208979837069745370407508412313871838753,0.88216295303995384712087575908481236839092883746701589986013052127798
0.00047863009232263805,1/2,3/2,45,0.000006857526958971390819952300689863827757892329862263539013616491745553484,0.8858883038091769003664790727034462342433600860261077175991564733865807,0.8858951613361358717572990250041360980711179783559699811381700898783262
0.0005248074602497723,1/2,3/2,43,0.000007873767160493378254188341141171296221928181707439311202736293956210923,0.884361490946383188593307066619708199301632195489421281247775192344929,0.8843693647135436819715612549608493705978541236711287205589779286388852
0.0005754399373371566,1/2,3/2,41,0.000009040637669387194041616639053897509303651778176688138686232451909316172,0.8771334951962647721858621909026817469059633017044610723696298350397089,0.8771425358339341593799038075417356444152669534826377605083160674916182
0.000630957344480193,1/2,3/2,39,0.00001038047320953804065976923534734200855810766213983238585759887870233069,0.8638124960031189169149013582631812445906098869863780259336875681977568,0.8638228764763284549555611274985285865991679946485178583195451670764591
0.0006918309709189362,1/2,3/2,38,0.00001191892221583407608844353940739770717357854148982105718343965293447948,0.912199049973018123028757423253230110162730465650022399970123739816615,0.9122109688952339571048458667926375078699040441915122210273071794695494
0.0007585775750291835,1/2,3/2,36,0.00001368543900105110561306477793100695401203158120675806632810900007577323,0.8874818152247202031821034997644228407325787394815394689803515791428402,0.887495500663721254287716564542353847686590771062746227046679688142916
0.0008317637711026709,1/2,3/2,34,0.00001571384915757491618350185913006240326972302978013381817378349779134063,0.8556154501557584703799234936570958827263595553362886856862512637244951,0.8556311640049160452961069955162259451296292783660688195044250472222864
0.0009120108393559096,1/2,3/2,33,0.00001804299912660195365032137900983824412113682083636095015701675962980459,0.8927140998179294406432888451611126594883845052857797215314006080566489,0.8927321428170560425969391665401224977325056421066160824815576248162787
0.001,1/2,3/2,31,0.00002071750250862583029371963578616428965737507721607153680293683230338773,0.8471450590045691285018450323838285287844108669593617160392103404946818,0.8471657765070777543321387520196146930740682420365777875760132773269852
0.0010964781961431851,1/2,3/2,30,0.00002378859757890721454869835037666797746721453782283322246357421476169732,0.8759153167099353272365796692872099816745027595074093790491315681337961,0.8759391053075142344511283676375866496519699740452322122715951423485578
0.001202264434617413,1/2,3/2,28,0.00002731513264854108506693409391059609069378998322482609757903574885862029,0.8156213766465389126449400258850013197400957718389548361866304020016866,0.8156486917791874537300069599789119158307895618221796622842094377505452
0.0013182567385564075,1/2,3/2,27,0.00003136469842003407852262070206388342559617786214682177843138398837343635,0.8342466587321535932881594450256187281194534543288541956712085181073142,0.8342780234305736273666820657276826115450496321910010174496399020956877
0.001445439770745928,1/2,3/2,26,0.0000360149293773940836572586640550665449664901566299109907514732647074123,0.8496369218267303361877164724873590282365703766549308362106198927553894,0.8496729367561077302713737311514140947815368668115607472013713660200968
0.001584893192461114,1/2,3/2,25,0.00004135499958424319894786645958450100707743161034700557468932619328066595,0.8613420899419036855607221427757092344119392969270488414409706031667059,0.8613834449414879287596700092352937354190167285373958470156599293599865
0.0017378008287493763,1/2,3/2,23,0.00004748734210862044713171845114319639828491838362552398185169421788985737,0.7693373979444475635057897732956268933099604211742974530300983684766003,0.7693848852865561839529214917467700897082453395579229770119500626944902
0.0019054607179632482,1/2,3/2,22,0.00005452962573039245438996195170610484516126679660677723893393057748483386,0.7680660724391905091928766842436468737741433438257980102226158016062775,0.7681206020649209016472666461953529786193046106224047874615497321837624
0.0020892961308540386,1/2,3/2,21,0.00006261702771012616667948289070667747740822556509831223935628160733527236,0.762064245674706973412730188858354582973746963627820411502556023414846,0.7621268627024170995794096717490612604511551891929187237419123050221813
0.0022908676527677724,1/2,3/2,20,0.00007190484731589452813073655285746180645542035270869246099635105293413896,0.7510337881065729402084406628775363801363438678838875812298905193021764,0.7511056929538888347365713994303938419427992882365962736908868703551106
0.0025118864315095794,1/2,3/2,19,0.00008257151164387716239730730825868078414523231498666350696742004136303929,0.7347344197482950925118608961837895382359534624468159417065851145247195,0.7348169912599389696742582034920482190200986947618026052135525345660826
0.002754228703338166,1/2,3/2,19,0.00009482203317818470823799489542794897008658030619731417210775148486644988,0.8307049771689209336920852714345816620117522511248785304308370700317377,0.8307997992020991184003232663300096109818388314310758446029448215166042
0.003019951720402016,1/2,3/2,18,0.0001088919876885709062359367119342262771277261547124365372523410478841578,0.8056764750401471128266833292945762943442278470321215135456283057988328,0.805785367027835683732919266006510520621355573186833950082880646846717
0.003311311214825911,1/2,3/2,17,0.00012505209166478282799051333466823882384836001469243199859506099225949,0.7744736430184087869997119983931774523011653194804409995007133146399539,0.7745986951100735698277025117278456911250136794951334314993083756322134
0.003630780547701014,1/2,3/2,16,0.0001436134707715141740894633089914032545231482293519695855054267248417179,0.7371440152350089057092650781329252407641320883832526909030261459899391,0.7372876287057804198833545414419166440186552366126046604885315727147808
0.003981071705534973,1/2,3/2,15,0.0001649337250582276691377778033227256993596051433860269824901549882937856,0.6938731687351291852191307989517198625475217747712334514716720137067106,0.6940381024601874128882685767550425882468813799146194784541621686950044
0.004365158322401661,1/2,3/2,15,0.0001894239132030033487731857234851831228391805324825090257395815364768515,0.781650677166757477715231905066252745844137258391347732698051602255739,0.7818401010799604810640050907897379289669764389238302417237911837922158
0.004786300923226385,1/2,3/2,14,0.000217556597297625881592288369094466512219079698764490064504193454539843,0.7263114720414415274254380222038914928763064200319802170415559296012953,0.7265290286387391533070303105729859593885254997307447071060601230558351
0.005248074602497728,1/2,3/2,13,0.0002498751120515337838858262551067267263015759246411858051657247784074354,0.6653596699793785767101473682557139986074771116571245996038465705088953,0.6656095450914301104940331945108207253337786875817657854090122952873027
0.005754399373371573,1/2,3/2,13,0.0002870042483488066308189057317229711223121908275373624819752835441619189,0.7476315953787532104524694259928633563151285603521224171103095150040226,0.7479185996271020170832883317245863274374407511796597795922847985481846
0.006309573444801936,1/2,3/2,12,0.0003296625714805565725622091050241783146843087578953228180104785470393139,0.6736003271012324186392999321110215464367777500321699228986986171241535,0.6739299896727129752118621412160457247514620587900652457167090956711928
0.006918309709189363,1/2,3/2,12,0.0003786766298629576296523759620966763988604832351280689838744197929106665,0.7552104178186654503869348112418798673992138364013968972101692362575592,0.7555890944485284080165871872039765437980743196365249661940436560504699
