kappa,mean,variance,point_closure_mean
-0.7333333333333334,-0.179358607552689431153794649797185505648215348533958832104616145349716,0.2340907317266672770000730003166076516070529946599410921675382839740226,-0.2313599611578534034519658619544254375395048583878559790751541601084614
-0.666666666666667,-0.1636635147332915736306915927809503154969053300762655753205668071694293,0.236728437645333938913102001784229416384461566199801921617056284042837,-0.2122144504490262773985606559401185102611454934719091778339069905589747
-0.6000000000000005,-0.147799438908034384507982715139234101707681508719051373282537438762919,0.2391581313182989050366439273752082983547864872750880462372180344428095,-0.1925824035672521646322492348132439970864066922195422544081884952546999
-0.5333333333333332,-0.1317806570317714631169995490987801128080704022392908015637865532818593,0.2413676626285599570825002226242186630038810241714224962235538468317412,-0.1724884840648882740268988581539556271590822151213756983097619874585416
-0.4666666666666668,-0.1156222278230597927869304300383414964957842958567440444392150008447703,0.2433457501421340023815816019346970583889350731808873313140895811751906,-0.151963333699479689290742842962119391303859286976238581232613887716833
-0.40000000000000036,-0.09933992965096869863057017034406342948020783116944528588620595563487606,0.2450821059946760207851221439578641218916956434850037476933354074228678,-0.1310436740650060461726942875870106884206936256078587614391782743380137
-0.33333333333333304,-0.08295019035038830746256839038537442090026787370496607353069339960283648,0.2465675527673389223930080137082516562679744776995840196740832182550892,-0.1097722286464435607018954693343786789894381524382279357299995500493899
-0.2666666666666666,-0.06647000957539660418314612424502934095633716704839463719967270318680144,0.2477941301038346997443765982811633435337397344508110852935382887907183,-0.08819744101321950383339835944578221174949514760348834218639479804323419
-0.20000000000000018,-0.0499168744459450377013216050585891012501094151699611007610774285502177,0.2487551889563728676433897273417581017704031218432058470667714979726361,-0.06637297521077802280760141688652479676939391010144463684374082615284037
-0.13333333333333375,-0.03330866937767471859186891147729683707906589751653143550244838110433593,0.2494454715466099281736375011161308215374041293390931381166491486507356,-0.04435699807651746421472431718129247372616053536972132109223455137950923
-0.06666666666666643,-0.01666358110399839151776962290918296206422550646719612874670199040027146,0.2498611753848601874406178057946150697588479310157502804586838590131118,-0.02221125911041614239258311777537610103660693703035828064633477105187603
0.0,0.0,0.25,0.0
0.06666666666666643,0.01666358110399839151776962290918296206422550646719612874670199040027146,0.2498611753848601874406178057946150697588479310157502804586838590131118,0.02221125911041614239258311777537610103660693703035828064633477105187603
0.13333333333333286,0.03330866937767449658539923499445747431842773873054959117261874876906296,0.2494454715466099355629032587912452475836335853251754621020429249980013,0.04435699807651716929458633360712849078858971161052631899304432562420099
0.1999999999999993,0.04991687444594481879675532345046077517566034708443729203419924344571939,0.2487551889563728785522340205402465854702869509112840681801340140498883,0.06637297521077773332832394383054968199936817393228321666235089739313799
0.2666666666666657,0.06647000957539638116842903079379292003000015489913653818134752868478869,0.2477941301038347145243485950791602724797472389006789844474252862452123,0.08819744101321921076225710751765402892092391033702575473264578151781201
0.3333333333333339,0.08295019035038851951066377029684015031891922040508724751206720911546541,0.246567552767338904884709780121276326473923628835592238394451171717081,0.109772228646443837170126733642664502739342891868250651446587818418013
0.40000000000000036,0.09933992965096869863057017034406342948020783116944528588620595563487606,0.2450821059946760207851221439578641218916956434850037476933354074228678,0.1310436740650060461726942875870106884206936256078587614391782743380137
0.4666666666666668,0.1156222278230597927869304300383414964957842958567440444392150008447703,0.2433457501421340023815816019346970583889350731808873313140895811751906,0.151963333699479689290742842962119391303859286976238581232613887716833
0.5333333333333332,0.1317806570317714631169995490987801128080704022392908015637865532818593,0.2413676626285599570825002226242186630038810241714224962235538468317412,0.1724884840648882740268988581539556271590822151213756983097619874585416
0.5999999999999996,0.1477994389080341692656645286702054651940704291219060447390346016683327,0.2391581313182989363778307639127786682983235057545743405544659798212982,0.1925824035672518964198400545356826769117796053927136068484438289722653
0.6666666666666661,0.1636635147332913605750977119803898887763019302520913268448490570089213,0.2367284376453339731462771168820402061485047391586941364542784574427386,0.2122144504490260156011395899711671152284690084438460912755483783751608
0.7333333333333325,0.1793586075526892204721360957966195754473246045819525789957646472815668,0.2340907317266673139559289791143908783113228323208857753292201977606396,0.2313599611578531483631198223448677160614001757345787973985547625291217
0.8000000000000007,0.1948712757598118935336378392913538521129213190246386538544738755757138,0.2312579017844493881867890537225645718674478223101966124513427063717781,0.250000000000000193014705882352912541503409322204269770666715911208704
0.8666666666666671,0.210188957851258612246760469142016919519074830180955095034212961582145,0.2282434402045839212112484897944177991020905321231175472853844485131027,0.2681209938748128729928225317982962232284329649579831334239062439951607
0.9333333333333336,0.2253000082031471219891446374300590598643353714716777475989845528322609,0.2250613085078320114831317570157040999193938592769835899796050198294923,0.2857142857142857835964574509048859998718099632249461410968083340070384
1.0,0.2401937238700897411052206417298297720272468672903936535447776204253891,0.2217258034031498584069437558868868548871338930590961539973295335876667,0.3027756377319946465596106337352479731256482869226231063552265281135835
1.0666666666666664,0.2548603625469652774493421795453155879377979947025656066183834813696347,0.2182514259390893964515221203769822817834961839859292882668636412029542,0.3193047115348153386377464028263724905372688705883940686780916647654885
1.1333333333333329,0.2692911519619394492534742464950578059618050175237208726334996645145721,0.2146527555757598792406405996528981315462842316780647015132797523229775,0.3353045473180674271275894459357592807715303877715996510869417563280492
1.1999999999999993,0.2834782910833727486523227166557638492603541142114416594968363896190183,0.2109443307760183053485350360944743835289697000468911741146630411157661,0.3507810593582120118388946375317054737907791644581054493235334569927434
1.2666666666666657,0.2974149436217549609386817043898635081335220660096501912685571438666712,0.2071405374694691888101209409129337434129576189658293272965886563674386,0.3657425602765494405500176710536303001470681415864151049767811727130639
1.333333333333334,0.3110952243895127989741582404634685237096146021475826441084153508936538,0.2032555064856352332430857205373794592925356741175509751791037131281209,0.3801993223490370770982883692387091622147242550731674902948201667583418
1.4000000000000004,0.3245141791459323874814643110998147375574799057752153769634462196495349,0.1993030207919582123744590318823538956128668376199046615984456721002216,0.3941631806202280153671440827338302045701112957896434977097690463624061
1.4666666666666668,0.3376677586015681020663519810788571393853176967824475279670659857844474,0.1952964331159675304919164381741671653362749475973886451637646329344514,0.4076471797781421516008628423714834743138457343737087014322063907773459
1.5333333333333332,0.3505527872868696028464520741651831781864847726159081345407095552717257,0.1912485942858792098805163018812853609335953312343669223021620432170247,0.4206652646257538235120771464399392241126109227184111517464502655436486
1.5999999999999996,0.363166928004344100632571242664035309549603921828766325189685724382552,0.1871717923957421897161050368794076796763696502830181224362791762648575,0.4332320124663317269579565625696359922947027980017466577723457559481886
1.666666666666666,0.3755086425836165360697947262315518811828796826688685929754609462189696,0.1830777026944996945509133016731428395049680068860709003492070806344913,0.4453624047073709125436119302989057014380884297008918411201972354292474
1.7333333333333325,0.387577149645828896836580014883195410558906469894690614374364553415764,0.1789773479161721094763289291310469339787791562955903677853508708588876,0.4570716343810917296427927305962759037019288523308919904343580853013934
1.8000000000000007,0.3993723800596296950085366582677078118011848396004054475386645449626077,0.174881068612790794072884948468394501544587862201521422564605147694425,0.4683749459844425156285279721006120943651156234209542609557373889570357
1.8666666666666671,0.4108949307373543704740128377103034433266469124466972292012255191528181,0.1707985029235968124688659106919324069614275340256719967244932361105228,0.4792875039758436383612684508289843627685887858397007630378663711742829
1.9333333333333336,0.4221460173787287136266075347000092307784720239329989114223916036102186,0.1667385751132508509986670705386035614199621093595977347696627242521456,0.4898242863608934481930023312303175834350157191570614509802372909937297
2.0,0.4331274267223117583171834557759918204315127679059805234344286363943092,0.1627094921374408207035790165926706865908710226055105357199770675141802,0.5
2.0666666666666664,0.4438414688136796610227674942923121859543243337159596616304764707807817,0.1587187474446835757432810515855162645057937707946112207483958369728714,0.5098290145351486835899106186879647757688965967114999436523249238168397
2.133333333333333,0.4542909297455807773360112135943870334757074236191620378770807866973746,0.1547731311961727225345218086680201054296254436389201189926110890510181,0.5193253121292905481600131902734946372605561563882357341872542416190842
