time_s,numerical_x_m,analytic_x_m,absolute_error_m
1.12,-0.22765531972236952,-0.22765531973053804,8.16852141483082e-12
1.1400000000000001,-0.16359373541256167,-0.16359373541569255,3.1308844405941727e-12
1.16,-0.0989490545464071,-0.09894905454817567,1.7685714004400666e-12
1.18,-0.034137480658490135,-0.03413748064347653,1.5013608412051127e-11
1.2,0.030426704953584467,0.030426704974131677,2.0547209766963448e-11
1.22,0.09433376982573821,0.09433376985112712,2.5388913194035467e-11
1.24,0.1571811092130879,0.15718110924734172,3.425382200106242e-11
1.26,0.21857576100480428,0.21857576104828122,4.3476944266984674e-11
1.28,0.27813684113583376,0.27813684117673226,4.089850680344398e-11
1.3,0.3354978845091725,0.3354978845516114,4.243888573896015e-11
1.32,0.39030907730217246,0.3903090773513259,4.915345908074187e-11
1.34,0.4422393670719404,0.4422393671338383,6.189793122501897e-11
1.36,0.4909784381625811,0.490978438240622,7.804090706997613e-11
1.3800000000000001,0.5362385407745376,0.536238540860524,8.598644019031099e-11
1.4000000000000001,0.5777561630570954,0.577756163145634,8.85386208793193e-11
1.42,0.6152935367574298,0.6152935368477225,9.029266223592458e-11
1.44,0.6486399679785535,0.6486399680732361,9.468259509759491e-11
1.46,0.6776129858287995,0.6776129859297554,1.0095591029823936e-10
1.48,0.7020593029421482,0.7020593030493687,1.0722045473698927e-10
1.5,0.7218555831041272,0.7218555832165612,1.1243395103832654e-10
1.52,0.7369090124762722,0.7369090125919291,1.1565692847881337e-10
1.54,0.7471576721836893,0.7471576722999796,1.1629031071436202e-10
1.56,0.7525707113156277,0.7525707114313352,1.1570755464873628e-10
1.58,0.7531483206742613,0.7531483207885437,1.1428236135202496e-10
1.6,0.748921508859367,0.748921508972324,1.1295697710522745e-10
1.62,0.7399516835442331,0.7399516836534253,1.0919221082872355e-10
1.6400000000000001,0.726330041987354,0.7263300420965371,1.0918310699992162e-10
1.6600000000000001,0.7081767760790315,0.7081767761892674,1.1023593149417366e-10
1.68,0.6856400982646328,0.6856400983738002,1.091674528552744e-10
1.7,0.658895095865692,0.6588950959744306,1.0873868472316417e-10
1.72,0.6281424223459688,0.6281424224541736,1.0820477847062193e-10
1.74,0.5936068350109268,0.5936068351117583,1.0083145429717888e-10
1.76,0.5555355895592087,0.5555355896408312,8.162248654741688e-11
1.78,0.5141967027401185,0.5141967028107104,7.059186568625364e-11
1.8,0.4698770952182326,0.4698770952878203,6.958766896048019e-11
1.82,0.42288062722277897,0.422880627294625,7.184602912602145e-11
1.84,0.37352604032652453,0.3735260403948206,6.829609100478251e-11
1.86,0.32214481913843956,0.3221448191965168,5.807720970807395e-11
1.8800000000000001,0.2690789871318328,0.2690789871766005,4.476768955541388e-11
1.9000000000000001,0.21467885111839233,0.21467885114748744,2.9095115205990396e-11
1.92,0.15930070910113842,0.15930070911059013,9.451717186692576e-12
1.94,0.10330453637585531,0.10330453636844356,7.41175176788289e-12
1.96,0.04705166481212066,0.047051664799295616,1.2825046580289268e-11
1.98,-0.009097529837865222,-0.009097529865391384,2.7526161905377933e-11
2.0,-0.06478591804103703,-0.06478591807751614,3.647911139825766e-11
2.02,-0.11966186934381862,-0.11966186938995382,4.613520676599592e-11
2.04,-0.17338145411196437,-0.17338145416225825,5.029388017163683e-11
2.06,-0.2256105803244765,-0.22561058038905155,6.457503975987322e-11
2.08,-0.27602705242068193,-0.2760270524971916,7.650968747441311e-11
2.1,-0.32432253946406686,-0.3243225395495698,8.550293806308673e-11
2.12,-0.37020444086949045,-0.37020444096088484,9.139439205441136e-11
2.14,-0.41339763847525585,-0.41339763856929274,9.403688938647292e-11
2.16,-0.453646124615041,-0.4536461247122232,9.718220672638722e-11
2.18,-0.4907144967129632,-0.49071449681917995,1.062167576115769e-10
2.2,-0.5243893098331182,-0.5243893099532053,1.200871624362776e-10
2.22,-0.5544802795669959,-0.5544802796995112,1.3251533204083898e-10
2.24,-0.5808213286676804,-0.5808213288081774,1.4049694740947416e-10
2.2600000000000002,-0.6032714718957608,-0.6032714720409388,1.451779807482012e-10
2.2800000000000002,-0.6217155345952463,-0.6217155347431323,1.478860367498669e-10
2.3000000000000003,-0.636064701603941,-0.6360647017537953,1.4985424012792237e-10
2.32,-0.6462568942210449,-0.6462568943725403,1.5149537180292327e-10
2.34,-0.6522569740626195,-0.6522569742141137,1.5149415055759619e-10
2.36,-0.6540567737436052,-0.6540567738932809,1.4967571626556264e-10
2.38,-0.651674955439529,-0.6516749555868082,1.4727918884460678e-10
2.4,-0.6451566994643285,-0.6451566996088453,1.4451673191473446e-10
2.42,-0.6345732260628963,-0.6345732262041182,1.4122181202225192e-10
2.44,-0.6200211546687172,-0.6200211548033587,1.3464152015529862e-10
2.46,-0.6016217058622031,-0.6016217059908943,1.2869116883251763e-10
2.48,-0.5795197522766325,-0.5795197523991618,1.225292090012431e-10
2.5,-0.5538827255469545,-0.5538827256631921,1.1623757512069233e-10
2.52,-0.5248993873220983,-0.5248993874343623,1.1226397589325643e-10
2.54,-0.49277847314809353,-0.4927784732617658,1.1367229379999344e-10
2.56,-0.4577472187819688,-0.45774721889663506,1.1466627647394034e-10
2.58,-0.4200497791535688,-0.4200497792561054,1.0253664584070066e-10
2.6,-0.3799455508147546,-0.3799455508933048,7.855016637137169e-11
2.62,-0.33770740929883164,-0.3377074093579746,5.914296830056287e-11
2.64,-0.29361987324531647,-0.293619873292573,4.7256532020867326e-11
2.66,-0.24797720745591414,-0.24797720749082655,3.491240629927006e-11
2.68,-0.20108147742536037,-0.20108147744700205,2.164168844132064e-11
2.7,-0.1532405681328773,-0.1532405681434497,1.0572404063324825e-11
2.72,-0.10476617995661895,-0.10476617996046995,3.851002849941665e-12
2.74,-0.05597181466224576,-0.055971814645939956,1.630580392930625e-11
2.7600000000000002,-0.007170764282465155,-0.007170764252646492,2.9818663163649894e-11
2.7800000000000002,0.041325884117108594,0.0413258841602096,4.310100887305879e-11
2.8000000000000003,0.08921121540642772,0.08921121545718064,5.075291575895591e-11
2.82,0.1361844125878026,0.13618441265545592,6.765332738467578e-11
2.84,0.18195263038754717,0.18195263046744437,7.989719996714939e-11
2.86,0.22623280450790356,0.22623280459377096,8.586739652649555e-11
2.88,0.2687533856011175,0.26875338569589735,9.477985063455208e-11
2.9,0.3092559874291498,0.3092559875370567,1.07906905633115e-10
2.92,0.347496939279202,0.34749693940264453,1.2344253397245097e-10
2.94,0.383248733458548,0.38324873359226086,1.337128741063509e-10
2.96,0.41630135937097423,0.4163013595104017,1.3942746956985275e-10
2.98,0.4464635165230138,0.44646351666639567,1.4338186193896263e-10
3.0,0.4735636995718976,0.4735636997211031,1.492055368146339e-10
3.02,0.49745114942591745,0.4974511495826588,1.5674134212773083e-10
3.04,0.5179966652863953,0.5179966654503346,1.6393930657443434e-10
3.06,0.5350932734586642,0.5350932736284393,1.6977508288107401e-10
3.08,0.5486567497009718,0.5486567498750409,1.7406909247341673e-10
3.1,0.5586259928308069,0.5586259930070341,1.762271439886831e-10
3.12,0.5649632482713965,0.5649632484474384,1.7604184776587317e-10
3.14,0.5676541811924463,0.5676541813666599,1.7421364351122293e-10
3.16,0.56670779985915,0.566707800030579,1.714289821208581e-10
3.18,0.5621562307500897,0.5621562309186493,1.685596107137144e-10
3.2,0.5540543479461341,0.5540543481087421,1.6260803814560632e-10
3.22,0.5424792601781893,0.5424792603364048,1.5821555177097935e-10
3.24,0.5275296598629586,0.5275296600188865,1.5592782620643675e-10
3.2600000000000002,0.5093250392314782,0.5093250393832798,1.518015713131149e-10
3.2800000000000002,0.4880047795032006,0.48800477964829964,1.4509904389115036e-10
3.3000000000000003,0.4637271198427071,0.4637271199756237,1.3291662215308975e-10
3.3200000000000003,0.4366680135078217,0.4366680136248589,1.170372132541786e-10
3.34,0.4070198793035179,0.40701987941177975,1.0826184393408766e-10
3.36,0.3749902570733159,0.3749902571786629,1.0534700889408555e-10
3.38,0.3408003764324325,0.34080037653487905,1.0244655124225233e-10
3.4,0.3046836485209593,0.304683648612229,9.126971400874595e-11
3.42,0.2668840909266902,0.26688409100032023,7.363004650429161e-11
3.44,0.22765469632444837,0.22765469638019642,5.574804506913722e-11
3.46,0.187255755617523,0.1872557556578444,4.032141287524382e-11
3.48,0.1459531465861709,0.14595314661171327,2.554237377161428e-11
3.5,0.10401659920310978,0.10401659920913622,6.026443233331236e-12
3.52,0.0617179488308332,0.061717948815257204,1.5575998824068904e-11
3.54,0.019329388541926833,0.019329388514683573,2.7243259731468683e-11
3.56,-0.022878268264731768,-0.022878268308724525,4.3992757353672474e-11
3.58,-0.06463730407900305,-0.06463730413389285,5.488980103773855e-11
3.6,-0.10568478134823572,-0.10568478142074426,7.25085408381787e-11
3.62,-0.1457641841017818,-0.14576418418054055,7.875874952212314e-11
3.64,-0.18462700675390004,-0.18462700684087824,8.697820241820864e-11
3.66,-0.2220342805591796,-0.22203428065663328,9.745368401148369e-11
3.68,-0.2577580282783668,-0.257758028386144,1.0777717607268755e-10
3.7,-0.29158263835612763,-0.29158263847573945,1.1961182044828433e-10
3.72,-0.32330615043588873,-0.3233061505715391,1.356503798177755e-10
3.74,-0.3527414446483019,-0.3527414448013112,1.5300927191930214e-10
3.7600000000000002,-0.3797173277734947,-0.37971732793674945,1.6325474305745047e-10
3.7800000000000002,-0.40407951008356047,-0.4040795102531662,1.6960571835866745e-10
3.8000000000000003,-0.4256914674694916,-0.4256914676446385,1.7514689698572283e-10
3.8200000000000003,-0.4444351841421565,-0.4444351843230004,1.8084389541428436e-10
3.84,-0.4602117720376321,-0.46021177222372284,1.8609075391751162e-10
3.86,-0.4729419638653844,-0.47294196405534544,1.8996104689250615e-10
3.88,-0.4825664775648548,-0.4825664777564439,1.9158907793581648e-10
3.9,-0.4890462507682733,-0.48904625095977955,1.9150625529817944e-10
3.92,-0.49236254471174173,-0.4923625449018239,1.9008217222449275e-10
3.94,-0.4925169178646451,-0.49251691805199926,1.8735418771953505e-10
3.96,-0.4895310703803707,-0.48953107056436074,1.8399004542146713e-10
3.98,-0.4834465612916819,-0.4834465614698655,1.7818357900267756e-10
4.0,-0.4743244011494245,-0.4743244013247098,1.752853417968936e-10
4.0200000000000005,-0.4622445236340642,-0.46224452380453734,1.7047313560780708e-10
4.04,-0.44730514031671487,-0.4473051404808295,1.6411461079002265e-10
4.0600000000000005,-0.42962198357174164,-0.4296219837299499,1.5820827981016805e-10
4.08,-0.40932744325022985,-0.4093274434028144,1.5258455610123178e-10
4.1,-0.38656960337694096,-0.38656960351987224,1.429312779244185e-10
4.12,-0.36151118572453583,-0.36151118584839953,1.2386369707684253e-10
4.14,-0.33432840765709476,-0.33432840776335165,1.062568921739171e-10
4.16,-0.3052097621897327,-0.3052097622862708,9.65380553274997e-11
4.18,-0.2743547285465358,-0.2743547286361413,8.960548969483284e-11
4.2,-0.2419724219294992,-0.24197242200912714,7.962794312810217e-11
4.22,-0.20828019156390404,-0.20828019162898773,6.508368843860524e-11
4.24,-0.173502176326866,-0.17350217637475068,4.788469620820024e-11
4.26,-0.13786782746715867,-0.13786782749587853,2.8719859823667093e-11
4.28,-0.10161040805944292,-0.10161040806666662,7.223693865299197e-12
4.3,-0.06496547892249763,-0.06496547891068818,1.180944231293779e-11
4.32,-0.028169380766306408,-0.028169380742438667,2.386774111684531e-11
4.34,0.008542277730636094,0.008542277772385877,4.174978245063965e-11
4.36,0.044936116389174045,0.04493611644397653,5.480248199685178e-11
4.38,0.0807824549739592,0.08078245504642972,7.24705295773731e-11
4.4,0.11585675058745408,0.1158567506669984,7.954431557877228e-11
4.42,0.1499409919087971,0.1499409920003063,9.150921687073321e-11
4.44,0.18282504190514598,0.18282504200977448,1.0462850030812376e-10
4.46,0.21430792065329277,0.21430792076902305,1.1573028646516548e-10
4.48,0.24419902061097545,0.24419902073611477,1.2513931557656122e-10
4.5,0.27231924706394967,0.2723192471996496,1.3569995127582501e-10
4.5200000000000005,0.29850207701446896,0.29850207716479693,1.5032797229252992e-10
4.54,0.32259453034898894,0.3225945305154431,1.6645418376981524e-10
4.5600000000000005,0.3444580477146138,0.3444580478920023,1.7738849278359226e-10
4.58,0.3639692701746951,0.36396927035884397,1.8414886282513976e-10
4.6000000000000005,0.38102071640692126,0.3810207165966421,1.897208501411285e-10
4.62,0.3955213538440955,0.39552135403862937,1.9453388899748347e-10
4.64,0.4073970608733188,0.40739706107142865,1.9810986184864987e-10
4.66,0.41659097793636407,0.4165909781360867,1.997226273253716e-10
4.68,0.4230637460885963,0.42306374628857113,1.999748144854152e-10
4.7,0.42679363230761297,0.4267936325066243,1.9901130743349427e-10
4.72,0.42777654156038386,0.42777654175680735,1.964234885853955e-10
4.74,0.42602591636419507,0.4260259165572296,1.930345328027272e-10
4.76,0.4215725252956223,0.42157252548322777,1.8760548670115895e-10
4.78,0.41446414257670355,0.4144641427607204,1.8401685730751183e-10
4.8,0.40476512159265277,0.4047651217707403,1.7808754471104749e-10
4.82,0.39255586577418305,0.3925558659445521,1.7036905219924847e-10
4.84,0.3779322009949425,0.37793220115781084,1.6286832993372968e-10
4.86,0.36100465417398636,0.3610046543305265,1.5654011420451752e-10
4.88,0.34189764335327694,0.34189764350366986,1.503929203394705e-10
4.9,0.3207485850507842,0.3207485851896143,1.3883011407145318e-10
4.92,0.29770692516143943,0.29770692527934206,1.179026321018739e-10
4.94,0.2729331001305841,0.27293310023141243,1.0082834567270993e-10
4.96,0.24659743557416203,0.24659743566388254,8.972050880018401e-11
4.98,0.21887898973844389,0.21887898981817389,7.973000037964084e-11
5.0,0.1899643495947856,0.18996434966173625,6.695066723239051e-11
5.0200000000000005,0.16004638759158812,0.16004638764241508,5.08269537569106e-11
5.04,0.12932298726863717,0.12932298730084266,3.220548827620462e-11
5.0600000000000005,0.09799574607490225,0.09799574608665716,1.1754916484640887e-11
5.08,0.06626866381701733,0.06626866380990529,7.112047062385329e-12
5.1000000000000005,0.03434682520923419,0.03434682518993739,1.9296800268797654e-11
5.12,0.002435084980152339,0.002435084941112335,3.904000430224319e-11
5.14,-0.02926323618807258,-0.029263236242171954,5.409937428590972e-11
5.16,-0.06054763649943231,-0.06054763656799993,6.85676168621363e-11
5.18,-0.09122169076194535,-0.09122169084491734,8.297199038942438e-11
5.2,-0.1210942730830097,-0.12109427317435267,9.13429748505834e-11
5.22,-0.149980736992866,-0.1499807370955903,1.0272430128743792e-10
5.24,-0.17770404585239358,-0.17770404596679695,1.144033756617091e-10
5.26,-0.20409584660841676,-0.2040958467344593,1.26042537518245e-10
5.28,-0.22899748051391133,-0.2289974806536179,1.397065796382435e-10
5.3,-0.2522609248131896,-0.2522609249692482,1.5605855496758636e-10
5.32,-0.2737496598825714,-0.273749660052189,1.6961759774503093e-10
5.34,-0.29333945682002827,-0.29333945699761527,1.7758700066039523e-10
5.36,-0.31091908105310184,-0.3109190812368344,1.8373258470205656e-10
5.38,-0.3263909080908121,-0.32639090828036393,1.8955181868562931e-10
5.4,-0.3396714481031126,-0.3396714482981913,1.9507867543566704e-10
5.42,-0.35069177664810935,-0.35069177684773534,1.9962598241107798e-10
5.44,-0.35939786947502006,-0.3593978696775393,2.0251922361325114e-10
5.46,-0.36575083995772534,-0.365750840160952,2.032266577245423e-10
5.48,-0.36972707834251944,-0.36972707854504056,2.02521110992393e-10
5.5,-0.371318292631196,-0.3713182928315968,2.0040080705996388e-10
5.5200000000000005,-0.37053145153862793,-0.3705314517353924,1.967644935874091e-10
5.54,-0.3673886305930329,-0.36738863078575196,1.9271906293027996e-10
5.5600000000000005,-0.3619267630609504,-0.36192676324719536,1.8624496389563205e-10
5.58,-0.35419729794787613,-0.35419729812953377,1.8165763338018337e-10
5.6000000000000005,-0.34426576795746033,-0.3442657681336744,1.7621404335699253e-10
5.62,-0.3322112707636595,-0.3322112709330266,1.6936707591952427e-10
5.64,-0.3181258675569924,-0.3181258677183533,1.6136086911089365e-10
5.66,-0.30211390328310395,-0.30211390343308303,1.4997908470704147e-10
5.68,-0.28429125346040185,-0.28429125359344587,1.3304402024516548e-10
5.7,-0.2647845029014927,-0.2647845030205863,1.1909362385154054e-10
5.72,-0.2437300620978464,-0.24373006220760243,1.0975603759177943e-10
5.74,-0.22127322729854887,-0.22127322740082536,1.0227649283045537e-10
5.76,-0.1975671906991689,-0.1975671907898577,9.068881756668645e-11
5.78,-0.17277200739870632,-0.1727720074729319,7.422557013470055e-11
5.8,-0.14705352603555052,-0.14705352609188568,5.633515876013462e-11
5.82,-0.12058229017389338,-0.12058229021308348,3.919009561315079e-11
5.84,-0.0935324176444125,-0.09353241766635752,2.194501524943604e-11
5.86,-0.06608046514089806,-0.06608046514274565,1.847591524217762e-12
5.88,-0.038404285411713576,-0.03840428539341149,1.830208901099084e-11
5.9,-0.010681884398826674,-0.010681884366580515,3.2246158868098895e-11
5.92,0.01690971438413515,0.016909714432862842,4.872769202024507e-11
5.94,0.04419559111176458,0.04419559117483513,6.307054878362806e-11
5.96,0.07100402940591918,0.07100402948361371,7.769453136408089e-11
5.98,0.0971675878154592,0.09716758790984463,9.438543002726618e-11
6.0,0.12252413636074931,0.12252413646891698,1.0816766926602384e-10
6.0200000000000005,0.1469178517690883,0.14691785188984569,1.2075737632066819e-10
6.04,0.17020016539364063,0.17020016552751682,1.3387618791327327e-10
6.0600000000000005,0.19223065809082301,0.192230658236302,1.454789899657527e-10
6.08,0.21287789672734522,0.2128778968819341,1.545888694831632e-10
6.1000000000000005,0.2320202074175344,0.23202020757877234,1.6123793966649203e-10
6.12,0.24954638100992785,0.24954638117803782,1.681099703887412e-10
6.140000000000001,0.26535630682000466,0.2653563069965963,1.7659163020766755e-10
6.16,0.2793615310768131,0.27936153126191904,1.8510593058351787e-10
6.18,0.2914857370621251,0.29148573725403204,1.9190693478776666e-10
6.2,0.3016651444492702,0.3016651446459542,1.9668400241812378e-10
6.22,0.30984882587716384,0.3098488260770716,1.9990775701472785e-10
6.24,0.3159989393337322,0.3159989395355133,2.017810918353291e-10
6.26,0.320090875470608,0.3200908756724074,2.0179941051523542e-10
6.28,0.32211331951931854,0.3221133197193899,2.0007134837740637e-10
6.3,0.3220682280305306,0.3220682282273689,1.9683832341854668e-10
6.32,0.31997072119341236,0.3199707213858933,1.9248092009149786e-10
6.34,0.31584889202673744,0.31584889221507406,1.8833662407402585e-10
6.36,0.30974353426138485,0.3097435344425632,1.811783501004527e-10
6.38,0.3017077912102379,0.3017077913833668,1.7312890010501292e-10
6.4,0.2918067284625544,0.29180672862712603,1.645716340981096e-10
6.42,0.2801168336477755,0.2801168338030196,1.5524409535672135e-10
6.44,0.2667254469879477,0.2667254471337367,1.4578899198980366e-10
6.46,0.2517301267664487,0.251730126904492,1.3804329901390133e-10
6.48,0.23523795422652266,0.2352379543582543,1.3173162560775609e-10
6.5,0.21736478276125984,0.21736478288209668,1.2083684053365573e-10
6.5200000000000005,0.19823443656821263,0.1982344366697176,1.0150497109506773e-10
6.54,0.17797786424885978,0.1779778643300259,8.116612937314471e-11
6.5600000000000005,0.156732253093379,0.15673225315956926,6.619027548282475e-11
6.58,0.13464010995489223,0.13464011000631876,5.1426529701359414e-11
6.6000000000000005,0.11184831478698455,0.11184831482268259,3.5698041744858244e-11
6.62,0.0885071531168609,0.08850715313599107,1.9130169670589225e-11
6.640000000000001,0.06476933375085628,0.06476933375434746,3.4911795676606516e-12
6.66,0.04078899808367141,0.04078899807454449,9.126921440838487e-12
6.68,0.016720727395119494,0.01672072736656772,2.8551775527185796e-11
6.7,-0.007281445579645129,-0.007281445623592252,4.394712285055169e-11
6.72,-0.031065014426598966,-0.031065014484144646,5.75456800266938e-11
6.74,-0.05447996012993835,-0.05447996020449742,7.455906725351014e-11
6.76,-0.07737968940887947,-0.07737968949367718,8.479771052005702e-11
6.78,-0.09962194443693874,-0.09962194453290803,9.596928807198424e-11
6.8,-0.12106967846076264,-0.12106967856886047,1.0809783623777491e-10
6.82,-0.1415918918924242,-0.14159189201195646,1.1953227296856994e-10
6.84,-0.1610644238630158,-0.16106442399407928,1.3106346563596105e-10
6.86,-0.17937069451563797,-0.1793706946601739,1.4453593877306048e-10
6.88,-0.19640239365694273,-0.19640239381607047,1.59127738763587e-10
6.9,-0.21206011175867404,-0.2120601119282326,1.695585616356965e-10
6.92,-0.22625390969066278,-0.22625390986722255,1.765597668068608e-10
6.94,-0.23890382402069532,-0.238903824203056,1.8236068211052725e-10
6.96,-0.249940305106452,-0.24994030529421543,1.877634436819875e-10
6.98,-0.2593045856677913,-0.2593045858602847,1.924934101005249e-10
7.0,-0.2669489779917554,-0.2669489781877654,1.9601004153102508e-10
7.0200000000000005,-0.2728370983889871,-0.2728370985868115,1.978243679978675e-10
7.04,-0.27694401799237084,-0.2769440181901817,1.9781087878811832e-10
7.0600000000000005,-0.2792563394652156,-0.27925633966171337,1.964977625057429e-10
7.08,-0.279772199663134,-0.27977219985694,1.9380602678253922e-10
7.1000000000000005,-0.2785011987602499,-0.27850119895012726,1.898773360764494e-10
7.12,-0.2754642568216578,-0.27546425700698174,1.8532392287440302e-10
7.140000000000001,-0.2706933992589369,-0.2706933994376997,1.7876283786577574e-10
7.16,-0.26423147303490296,-0.2642314732080181,1.7311513333950757e-10
7.18,-0.2561317959469389,-0.2561317961137796,1.668407079158385e-10
7.2,-0.24645774167571574,-0.24645774183461447,1.5889872750918244e-10
7.22,-0.23528226372380126,-0.235282263872177,1.4837572837045343e-10
7.24,-0.22268736171102424,-0.22268736184561674,1.3459250380876142e-10
7.26,-0.20876349383677845,-0.20876349395945948,1.2268103199986058e-10
7.28,-0.19360893966120749,-0.19360893977475477,1.1354728268742065e-10
7.3,-0.17732911759564982,-0.17732911770148477,1.058349519134083e-10
7.32,-0.16003586179310658,-0.16003586188710328,9.399669931298149e-11
7.34,-0.14184666332436188,-0.14184666340134347,7.698158777103004e-11
7.36,-0.12288388075110426,-0.12288388080982131,5.871704511495324e-11
7.38,-0.10327392534561232,-0.10327392538756407,4.195174763133025e-11
7.4,-0.08314642632059352,-0.08314642634751158,2.691806499921512e-11
7.42,-0.06263338153530264,-0.0626333815478991,1.2596465537306756e-11
7.44,-0.041868299200134296,-0.041868299195748096,4.386199736750029e-12
7.46,-0.020985336104898094,-0.020985336081522362,2.3375731905694863e-11
7.48,-0.00011843789995954947,-0.00011843786237978895,3.757976052467648e-11
7.5,0.020599513089184347,0.020599513141149575,5.19652272601423e-11
7.5200000000000005,0.0410375371894373,0.041037537257374204,6.793690610074066e-11
7.54,0.06106737854966721,0.061067378627540435,7.787322175989431e-11
7.5600000000000005,0.08056430302710536,0.08056430311826808,9.11627162647477e-11
7.58,0.0994078679590858,0.09940786806350459,1.0441879305655988e-10
7.6000000000000005,0.1174826590161511,0.11748265913210425,1.1595314985957117e-10
7.62,0.13467898973456927,0.13467898986032617,1.2575690488958458e-10
7.640000000000001,0.1508935595234372,0.1508935596585802,1.351430078955218e-10
7.66,0.16603006625012184,0.16603006639642437,1.4630252564984403e-10
7.68,0.17999976982826452,0.1799997699873175,1.590529929984541e-10
7.7,0.1927220035629524,0.19272200373257536,1.6962295457112475e-10
7.72,0.2041246303638171,0.2041246305402022,1.7638510096951165e-10
7.74,0.21414444132463112,0.21414444150632772,1.816966022083477e-10
7.76,0.2227274945462615,0.22272749473232037,1.8605886276112926e-10
7.78,0.22982939245754336,0.2298293926468646,1.8932125311899028e-10
7.8,0.23541549631553427,0.23541549650661767,1.9108339910367533e-10
7.82,0.23946107696762356,0.23946107715900172,1.913781633167133e-10
7.84,0.24195140137290577,0.24195140156348516,1.9057938560607113e-10
7.86,0.24288175479234944,0.24288175498077996,1.8843052118633352e-10
7.88,0.24225739896513424,0.24225739915005765,1.849234099182695e-10
7.9,0.24009346699921946,0.24009346717997618,1.8075671515127567e-10
7.92,0.23641479610267974,0.2364147962774668,1.7478707370344182e-10
7.94,0.23125569965652573,0.23125569982636285,1.6983711659257494e-10
7.96,0.22465968053990124,0.22465968070366746,1.6376622280489528e-10
7.98,0.21667908792568974,0.21667908808224035,1.5655060581210023e-10
8.0,0.2073747201645305,0.20737472031275062,1.482201028579766e-10
8.02,0.19681537666566634,0.19681537680280134,1.3713499780187988e-10
8.040000000000001,0.1850773619929229,0.18507736211528475,1.2236184288028085e-10
8.06,0.17224394567917933,0.1722439457894403,1.1026096702337895e-10
8.08,0.1584047815441787,0.15840478164514674,1.0096803948478339e-10
8.1,0.14365529047007763,0.14365529056227166,9.219403018789762e-11
8.120000000000001,0.1280960108512735,0.12809601093102468,7.975117788383557e-11
8.14,0.11183192108136743,0.1118319211452408,6.387337880831012e-11
8.16,0.09497173860987704,0.09497173865729995,4.742291281889521e-11
8.18,0.07762720019848303,0.07762720023043441,3.1951385981443536e-11
8.2,0.05991232809362332,0.059912328110663514,1.704019564341408e-11
8.22,0.04194268689597792,0.041942686896534444,5.565270466689753e-13
8.24,0.023834635927475673,0.023834635909831235,1.7644437994013273e-11
8.26,0.005704581895722146,0.0057045818646062766,3.111586942966538e-11
8.28,-0.01233176335811432,-0.01233176340437345,4.625913020694927e-11
