degree,tolerance,t,lambda1,lambda2,energy,integrated_work,work_defect,norm_defect,V1,V2
3,1e-09,1.925,1.9930684569549264,2.9896026854323896,4.128126761209316,4.128126761694058,-4.84742024298157e-10,-8.552003549766596e-11,0.6160340519039158,0.520646141067379
3,1e-09,1.9375,1.9951847266721967,2.9927770900082953,4.131087459327066,4.131087459239669,8.739675649849232e-11,-9.837242131993662e-12,0.6161132810158929,0.5234132996955457
3,1e-09,1.9500000000000002,1.996917333733128,2.995376000599692,4.13351908109065,4.133519080070299,1.0203518030493797e-09,1.1369993835330661e-10,0.6163403514128177,0.526375871029688
3,1e-09,1.9625000000000001,1.998265610184716,2.997398415277074,4.1354178515882785,4.1354178539217115,-2.3334330023772054e-09,-3.3062963478158736e-10,0.6167138538337429,0.5295258197609647
3,1e-09,1.975,1.999229036240723,2.9988435543610845,4.136779694801468,4.136779696211172,-1.409704353250163e-09,-2.0835677627673022e-10,0.6172322412392448,0.5328547915187534
3,1e-09,1.9875,1.9998072404820648,2.999710860723097,4.137600230425904,4.137600230959261,-5.333573582788631e-10,-9.183853677541265e-11,0.6178938361493593,0.5363541403515736
3,1e-09,2.0,2.0,3.0,4.137874814774811,4.137874815308395,-5.335838437758866e-10,-9.186884586398492e-11,0.618696837297819,0.540014953123011
3,1e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,1e-11,0.0125,0.00019275951793518153,0.0002891392769027723,0.00048189879405180995,0.00048189879406870004,-1.6890080913739558e-14,-1.3766765505351941e-14,0.999999996235293,0.9999999943529465
3,1e-11,0.025,0.000770963759277099,0.0011564456389156486,0.0019274093478934664,0.0019274093480717439,-1.7827753162613647e-13,-1.3711254354120683e-13,0.9999999397754573,0.9999999096632541
3,1e-11,0.037500000000000006,0.0017343898152840653,0.002601584722926098,0.004335973965528408,0.004335973965769959,-2.415507030506525e-13,-1.9739765377835283e-13,0.9999996952030262,0.9999995428046375
3,1e-11,0.05,0.003082666266872036,0.004623999400308054,0.0077066624515859695,0.0077066624521445245,-5.585549384123922e-13,-9.896528041508645e-13,0.999999037094997,0.9999985556429873
3,1e-11,0.0625,0.004815273327803071,0.007222909991704607,0.012038171063206102,0.012038171060440403,2.765699128048915e-12,-1.5381029783156919e-12,0.9999976504184751,0.9999964756284766
3,1e-11,0.07500000000000001,0.006931543045073707,0.01039731456761056,0.017328821052737906,0.017328821040590137,1.2147768901904499e-11,-1.3379297669757761e-12,0.9999951310977685,0.9999926966473215
3,1e-11,0.08750000000000001,0.009430659556422749,0.014145989334634124,0.02357655681164663,0.023576556791568573,2.0078057272332472e-11,-1.2329026688462363e-12,0.9999909867512559,0.9999864801275107
3,1e-11,0.1,0.01231165940486223,0.018467489107293344,0.030778943628449067,0.030778943615813716,1.2635351098744252e-11,-9.896528041508645e-13,0.9999846375794931,0.999976956369745
3,1e-11,0.1125,0.015573431910108404,0.023360147865162606,0.03893316507454597,0.03893316507436039,1.8558071745999882e-13,7.771561172376096e-15,0.999975417374329,0.9999631260614945
3,1e-11,0.125,0.01921471959676957,0.028822079395154354,0.04803602003765356,0.04803602003771813,-6.457334666976067e-14,-5.739853037312059e-14,0.999962574716309,0.9999438620745111
3,1e-11,0.1375,0.023234118679127613,0.03485117801869142,0.058083919426929226,0.058083919427244585,-3.153588501447757e-13,-1.45328193923433e-13,0.9999452743744138,0.999917911561757
3,1e-11,0.15000000000000002,0.027630079602323443,0.041445119403485164,0.06907288256592246,0.06907288256748198,-1.5595164049031496e-12,-6.504796701278792e-13,0.9999225987695839,0.9998838981548812
3,1e-11,0.1625,0.03240090763974024,0.04860136145961036,0.08099853330474079,0.08099853330427081,4.699712841116366e-13,-7.661649092938205e-13,0.9998935496340945,0.9998403244520001
3,1e-11,0.17500000000000002,0.03754476354635272,0.05631714531952908,0.09385609587819589,0.09385609587035937,7.836523097104475e-12,-6.077360836798107e-13,0.9998570498143775,0.9997855747230476
3,1e-11,0.1875,0.043059664267791176,0.06458949640168676,0.10764039054144017,0.10764039052949588,1.1944292777066323e-11,-8.369971382649055e-13,0.9998119452253978,0.999717917841219
3,1e-11,0.2,0.04894348370484647,0.0734152255572697,0.12234582901359689,0.12234582901038568,3.2112090764258028e-12,-3.0830893393840597e-13,0.9997570069370637,0.9996355104115514
3,1e-11,0.21250000000000002,0.05519395353312195,0.08279093029968293,0.13796640975928534,0.13796640975904648,2.3886448374810243e-13,1.1102230246251565e-15,0.999690933371622,0.9995364000693658
3,1e-11,0.225,0.06180866407751584,0.09271299611627376,0.15449571316007055,0.15449571315986277,2.0777823905859805e-13,6.217248937900877e-15,0.9996123527013502,0.999418529075589
3,1e-11,0.23750000000000002,0.06878506524119643,0.10317759786179465,0.17192689659695518,0.17192689659769356,-7.38381578102576e-13,-1.3844481117075702e-13,0.9995198253314886,0.9992797380421422
3,1e-11,0.25,0.07612046748871326,0.11418070123306989,0.19025268949034327,0.1902526894907471,-4.038436252074007e-13,-7.283063041541027e-14,0.9994118465190772,0.999117769861126
3,1e-11,0.2625,0.08381204288286404,0.12571806432429605,0.20946538833938586,0.20946538833683948,2.5463797737046434e-12,-4.4297898682543746e-14,0.999286849121098,0.9989302738288253
3,1e-11,0.275,0.09185682617491875,0.13778523926237812,0.229556851802424,0.22955685180002072,2.4032720258304607e-12,-1.6620038678638593e-13,0.9991432064645592,0.9987148099523981
3,1e-11,0.28750000000000003,0.1002517159477786,0.1503775739216679,0.2505184958588768,0.25051849585855324,3.2357450052700187e-13,1.3100631690576847e-14,0.9989792353290071,0.998468853426021
3,1e-11,0.30000000000000004,0.1089934758116321,0.16349021371744815,0.27234128909932676,0.27234128909903127,2.954858580039854e-13,2.2426505097428162e-14,0.9987931990413327,0.9981897992775478
3,1e-11,0.3125,0.11807873565164495,0.17711810347746743,0.2950157481904502,0.2950157481909954,-5.452305273934144e-13,-7.216449660063518e-14,0.9985833106834924,0.997874967184335
3,1e-11,0.325,0.12750399292720282,0.19125598939080424,0.31853193355502357,0.318531933555371,-3.4744429555644274e-13,3.175237850427948e-14,0.9983477363991873,0.99752160643987
3,1e-11,0.3375,0.13726561402220816,0.20589842103331224,0.34287944531613285,0.34287944531432746,1.8053891714941983e-12,5.484501741648273e-14,0.9980845987981921,0.9971269010693651
3,1e-11,0.35000000000000003,0.14735983564590782,0.22103975346886173,0.36804741955149317,0.36804741955080267,6.905032101656161e-13,-2.7755575615628914e-15,0.9977919804563941,0.9966879750905998
3,1e-11,0.36250000000000004,0.15778276628371346,0.2366741494255702,0.3940245249023797,0.39402452490216716,2.1255219806448622e-13,1.509903313490213e-14,0.9974679275087922,0.9962018979174848
3,1e-11,0.375,0.16853038769745476,0.25279558154618215,0.42079895958326335,0.42079895958350283,-2.3947510641164627e-13,-5.218048215738236e-14,0.9971104533188067,0.9956656898826001
3,1e-11,0.3875,0.17959855647448641,0.2693978347117296,0.4483584488381842,0.4483584488400211,-1.8368639942423215e-12,-1.5121237595394632e-13,0.9967175422333852,0.9950763278921707
3,1e-11,0.4,0.19098300562505255,0.2864745084375788,0.4766902428884559,0.47669024288801437,4.4153569689342476e-13,1.9984014443252818e-13,0.9962871534134252,0.9944307511995977
3,1e-11,0.41250000000000003,0.2026793462272929,0.30401901934093933,0.5057811154110851,0.5057811154082288,2.8562707754531402e-12,1.4144241333724494e-13,0.995817224722277,0.9937258672741979
3,1e-11,0.42500000000000004,0.21468306911925517,0.32202460367888275,0.5356173626007551,0.5356173626004909,2.6423307986078726e-13,2.886579864025407e-15,0.9953056766942067,0.9929585577947618
3,1e-11,0.4375,0.226989546637263,0.3404843199558945,0.566184802850036,0.5661848028498345,2.015054789694659e-13,1.4876988529977098e-14,0.9947504165610606,0.9921256847411434
3,1e-11,0.45,0.23959403439996907,0.3593910515999536,0.5974687770847522,0.5974687770859379,-1.1857181902996672e-12,-1.9184653865522705e-13,0.9941493423164466,0.9912240965532108
3,1e-11,0.4625,0.25249167313740317,0.37873750970610476,0.6294541498080006,0.6294541498086271,-6.264988527959758e-13,3.6415315207705135e-14,0.9935003468537219,0.9902506344101343
3,1e-11,0.47500000000000003,0.26567749056431444,0.39851623584647167,0.6621253108725028,0.6621253108700165,2.486344463648038e-12,3.290701044988964e-13,0.992801322130004,0.98920213856516
3,1e-11,0.48750000000000004,0.2791464032970813,0.41871960494562194,0.6954661780293845,0.6954661780291344,2.5013324744804777e-13,1.7763568394002505e-15,0.9920501633764036,0.9880754547637767
3,1e-11,0.5,0.2928932188134524,0.43933982822017864,0.7294602002942299,0.7294602002940529,1.7696955012524995e-13,6.661338147750939e-15,0.9912447733612415,0.9868674407573175
3,1e-11,0.5125000000000001,0.30691263745436415,0.4603689561815462,0.7640903621328696,0.7640903621338929,-1.0232925617970068e-12,-2.2093438190040615e-13,0.990383066650616,0.9855749728367368
3,1e-11,0.525,0.3211992544670582,0.4817988817005873,0.799339188536267,0.7993391885364494,-1.8240964294591322e-13,4.907185768843192e-14,0.9894629739272174,0.9841949524712822
3,1e-11,0.5375,0.33574756208871825,0.5036213431330774,0.8351887509768761,0.8351887509749053,1.9707568910121154e-12,3.417266469796232e-13,0.9884824463095135,0.9827243129759539
3,1e-11,0.55,0.35055195166981645,0.5258279275047246,0.8716206742949273,0.8716206742947968,1.304512053934559e-13,-1.7208456881689926e-14,0.9874394596984659,0.9811600262453102
3,1e-11,0.5625,0.3656067158363545,0.5484100737545318,0.9086161445371387,0.9086161445371836,-4.496403249731884e-14,-5.3734794391857577e-14,0.9863320191464894,0.9794991095494336
3,1e-11,0.5750000000000001,0.38090605069016603,0.571359076035249,0.9461559177401097,0.9461559177411721,-1.0624834345662748e-12,-2.601252546696742e-13,0.9851581632116935,0.9777386323442558
3,1e-11,0.5875,0.39644405804642857,0.5946660870696429,0.984220329718037,0.9842203297168834,1.1535217225855376e-12,3.275157922644212e-13,0.9839159683417228,0.975875723157468
3,1e-11,0.6000000000000001,0.412214747707527,0.6183221215612904,1.0227893068226583,1.0227893068223965,2.617905892066119e-13,1.3322676295501878e-14,0.9826035532349777,0.9739075764835736
3,1e-11,0.6125,0.42821203977238775,0.6423180596585816,1.0618423777444346,1.0618423777443176,1.170175067954915e-13,-9.2148511043888e-15,0.9812190832273484,0.9718314597524386
3,1e-11,0.625,0.4444297669803977,0.6666446504705965,1.1013586862959175,1.1013586862966496,-7.320810624378282e-13,-2.6401103525586223e-13,0.9797607746421472,0.9696447202933401
3,1e-11,0.6375000000000001,0.46086167708899983,0.6912925156334997,1.1413170052435584,1.1413170052433639,1.9451107391432743e-13,1.1146639167236572e-13,0.9782268991496406,0.9673447923559686
3,1e-11,0.65,0.4775014352840511,0.7162521529260766,1.1816957511422264,1.181695751141546,6.803446694902959e-13,1.7119639039719914e-13,0.9766157880962067,0.9649292041396877
3,1e-11,0.6625000000000001,0.49434262662201545,0.7415139399330232,1.2224730002140316,1.2224730002139448,8.681944052568724e-14,-1.7763568394002505e-14,0.9749258368268305,0.9623955848623281
3,1e-11,0.675,0.511378758503045,0.7670681377545676,1.2636265052335853,1.2636265052340665,-4.811706588725428e-13,-2.384759056894836e-13,0.9731555089763969,0.9597416718397205
3,1e-11,0.6875,0.5286032631740022,0.7929048947610033,1.3051337134280836,1.3051337134281713,-8.770761894538737e-14,3.6415315207705135e-14,0.9713033407336972,0.9569653175819766
3,1e-11,0.7000000000000001,0.5460095002604533,0.8190142503906799,1.3469717853719145,1.346971785371402,5.124789481669723e-13,1.6764367671839864e-13,0.9693679450722726,0.9540644969009544
3,1e-11,0.7125,0.563590759326658,0.845386138989987,1.3891176148787652,1.3891176148787068,5.839773109528323e-14,-2.4868995751603507e-14,0.9673480159481131,0.9510373140288175
3,1e-11,0.7250000000000001,0.5813402624625721,0.8720103936938581,1.4315478498549274,1.4315478498553367,-4.092282068768327e-13,-2.610134330893743e-13,0.965242332454094,0.9478820097363184
3,1e-11,0.7375,0.5992511668968591,0.8988767503452886,1.4742389140990602,1.47423891409911,-4.973799150320701e-14,1.2212453270876722e-13,0.9630497629263706,0.944596968444572
3,1e-11,0.75,0.6173165676349102,0.9259748514523652,1.5171670300148563,1.5171670300147584,9.792167077193881e-14,-8.881784197001252e-16,0.9607692689994934,0.9411807253268583
3,1e-11,0.7625000000000001,0.6355295001208504,0.9532942501812756,1.5603082422376109,1.560308242237585,2.5979218776228663e-14,-3.941291737419306e-14,0.9583999096087145,0.9376319733952161
3,1e-11,0.775,0.653882942922507,0.9808244143837606,1.603638442096552,1.6036384420969594,-4.0745185003743245e-13,-2.9265478929119126e-13,0.9559408449251041,0.9339495705556748
3,1e-11,0.7875000000000001,0.6723698204383066,1.00855473065746,1.6471333929197287,1.6471333929197283,4.440892098500626e-16,2.950972799453666e-13,0.9533913402252563,0.9301325466290988
3,1e-11,0.8,0.6909830056250525,1.0364745084375788,1.6907687560987534,1.690768756098731,2.2426505097428162e-14,-4.596323321948148e-14,0.9507507696844362,0.9261801103248113
3,1e-11,0.8125,0.7097153227455377,1.0645729841183065,1.7345201179306085,1.7345201179305687,3.9745984281580604e-14,-1.0635936575909e-13,0.9480186200908269,0.922091656154246
3,1e-11,0.8250000000000001,0.7285595501349257,1.0928393252023885,1.7783630171139198,1.7783630171144535,-5.337952302397753e-13,-1.9251267247000214e-13,0.9451944944687067,0.9178667712729751
3,1e-11,0.8375,0.7475084229848421,1.1212626344772632,1.8222729729130624,1.8222729729131408,-7.838174553853605e-14,2.0539125955565396e-13,0.942278115608143,0.9135052422363938
3,1e-11,0.8500000000000001,0.7665546361440947,1.149831954216142,1.8662255138928814,1.8662255138929105,-2.90878432451791e-14,-4.907185768843192e-14,0.9392693294890857,0.9090070616522522
3,1e-11,0.8625,0.7856908469349493,1.1785362704024238,1.9101962072030827,1.9101962072029242,1.5853984791647235e-13,-2.1938006966593093e-13,0.936168108593884,0.9043724347111672
3,1e-11,0.875,0.8049096779838717,1.2073645169758076,1.9541606883100218,1.9541606883110654,-1.0436096431476471e-12,1.0524914273446484e-13,0.9329745550970003,0.8996017855780891
3,1e-11,0.8875000000000001,0.8242037200656456,1.2363055800984684,1.9980946911362987,1.9980946911363238,-2.5091040356528538e-14,-5.850875339774575e-14,0.9296889039314291,0.8946957636337379
3,1e-11,0.9,0.843565534959769,1.2653483024396537,2.04197407854547,2.0419740785452327,2.3714363805993344e-13,-8.282263763703668e-14,0.9263115257002179,0.8896552495112006
3,1e-11,0.9125000000000001,0.862987658318032,1.294481487477048,2.0857748730701675,2.0857748730707875,-6.199485369506874e-13,-1.858513343222512e-13,0.9228429294520457,0.8844813609504143
3,1e-11,0.925,0.8824626025421622,1.3236939038132434,2.1294732878391107,2.129473287839759,-6.483702463810914e-13,5.0182080713057076e-14,0.9192837652873362,0.8791754584081239
3,1e-11,0.9375,0.9019828596704392,1.352974289505659,2.1730457575999615,2.173045757600054,-9.237055564881302e-14,-6.838973831690964e-14,0.915634826793735,0.8737391504141749
3,1e-11,0.9500000000000001,0.921540904272155,1.3823113564082323,2.2164689697782993,2.2164689697775306,7.687184222504584e-13,-1.396660564978447e-13,0.911897053293244,0.8681742986336309
3,1e-11,0.9625,0.941129196348811,1.4116937945232164,2.2597198954643405,2.2597198954668714,-2.530864406935507e-12,-3.0309088572266774e-14,0.9080715318936873,0.8624830226152014
3,1e-11,0.9750000000000001,0.9607401842409315,1.4411102763613974,2.302775820262707,2.3027758202627346,-2.7533531010703882e-14,-7.061018436615996e-14,0.904159499345749,0.8566677042124979
3,1e-11,0.9875,0.9803663075393717,1.4705494613090575,2.3456143748928726,2.345614374891594,1.2785328351583303e-12,-1.1324274851176597e-14,0.9001623436418134,0.8507309915709369
3,1e-11,1.0,0.9999999999999999,1.4999999999999998,2.3882135654645866,2.388213565467213,-2.6263435870532703e-12,-2.4447111002245947e-13,0.8960816054149314,0.8446758027526113
3,1e-11,1.0125,1.0196336924606282,1.5294505386909423,2.430551803337574,2.430551803337767,-1.9273471707492718e-13,-9.514611321037592e-14,0.8919189790811594,0.8385053288984099
3,1e-11,1.0250000000000001,1.0392598157590687,1.558889723638603,2.472607934431334,2.4726079344307355,5.986322548778844e-13,-2.1760371282653068e-14,0.8876763136948813,0.8322230368697335
3,1e-11,1.0375,1.0588708036511891,1.5883062054767838,2.514361267942988,2.514361267943246,-2.580158309228864e-13,-1.454392162258955e-13,0.8833556135600507,0.8258326714132191
3,1e-11,1.05,1.0784590957278448,1.6176886435917672,2.555791604331545,2.5557916043337867,-2.241762331323116e-12,-2.1660451210436804e-13,0.878959038531802,0.8193382567373726
3,1e-11,1.0625,1.0980171403295607,1.6470257104943409,2.596879262486669,2.596879262486847,-1.780797731498751e-13,-1.0147438445073931e-13,0.874488904026872,0.8127440975105686
3,1e-11,1.075,1.1175373974578375,1.6763060961867562,2.6376051059655037,2.637605105962692,2.8115287875607464e-12,1.9340085088970227e-13,0.8699476806980395,0.8060547791963533
3,1e-11,1.0875000000000001,1.137012341681968,1.705518512522952,2.6779505682102567,2.6779505682169362,-6.679545805354792e-12,-6.912248551316225e-13,0.8653379937912552,0.7992751677367029
3,1e-11,1.1,1.156434465040231,1.7346516975603463,2.7178976766898626,2.7178976766900402,-1.7763568394002505e-13,-1.0969003483296547e-13,0.8606626221867903,0.7924104085643601
3,1e-11,1.1125,1.1757962799343544,1.7636944199015316,2.7574290757118387,2.7574290757073836,4.455102953215828e-12,4.4630965589931293e-13,0.8559244970096198,0.785465924764742
3,1e-11,1.125,1.1950903220161282,1.7926354830241924,2.796528048009143,2.7965280480174686,-8.325784506268974e-12,-1.007638417149792e-12,0.851126699946929,0.7784474145640454
3,1e-11,1.1375,1.2143091530650505,1.8214637295975757,2.8351785349254204,2.835178534925441,-2.042810365310288e-14,-9.736655925962623e-14,0.8462724611823774,0.7713608479961221
3,1e-11,1.1500000000000001,1.2334453638559055,1.8501680457838583,2.8733651549428094,2.8733651549390897,3.7196912217041245e-12,3.923528169025303e-13,0.8413651568681536,0.7642124626234136
3,1e-11,1.1625,1.252491577015158,1.8787373655227368,2.9110732207652474,2.911073220770191,-4.943601084050897e-12,-6.861178292183467e-13,0.8364083062894349,0.7570087585086629
3,1e-11,1.175,1.2714404498650742,1.9071606747976113,2.9482887546630314,2.9482887546635945,-5.631051180898794e-13,-1.8274270985330077e-13,0.8314055685901199,0.7497564922386443
3,1e-11,1.1875,1.290284677254462,1.935427015881693,2.9849985019595175,2.984998501958075,1.4424017535930034e-12,9.392486788328824e-14,0.8263607390569375,0.7424626699831567
3,1e-11,1.2000000000000002,1.3090169943749475,1.9635254915624212,3.021189942769447,3.021189942767334,2.112976460466598e-12,2.1604940059205546e-13,0.8212777450341094,0.7351345396725505
3,1e-11,1.2125000000000001,1.3276301795616936,1.9914452693425404,3.056851301736158,3.0568513017436443,-7.486455899652356e-12,-1.073918731719914e-12,0.816160641384645,0.7277795821667125
3,1e-11,1.225,1.3461170570774932,2.0191755856162397,3.0919715558380774,3.0919715558384846,-4.072298054325074e-13,-1.7219559111936178e-13,0.8110136055623414,0.7204055014924423
3,1e-11,1.2375,1.3644704998791497,2.0467057498187247,3.1265404400074046,3.126540439998264,9.140688206343839e-12,1.1926015730523432e-12,0.8058409322052611,0.7130202140167905
3,1e-11,1.25,1.3826834323650896,2.0740251485476344,3.1605484507184385,3.160548450736449,-1.801048199467914e-11,-2.538191878898033e-12,0.8006470273517541,0.7056318366882032
3,1e-11,1.2625000000000002,1.4007488331031412,2.101123249654712,3.193986847542747,3.1939868475433166,-5.697664562376303e-13,-2.0683454948766666e-13,0.7954364022766791,0.6982486743328836
3,1e-11,1.2750000000000001,1.4186597375374284,2.1279896063061425,3.2268476521009677,3.2268476520884586,1.2509104863056564e-11,1.6791013024430868e-12,0.7902136667806985,0.6908792057810972
3,1e-11,1.2875,1.4364092406733424,2.154613861010014,3.259123645151259,3.2591236451731502,-2.1891377599558837e-11,-3.1434854719236682e-12,0.7849835222121069,0.683532069196729
3,1e-11,1.3,1.4539904997395467,2.18098574960932,3.290808361432499,3.2908083614325205,-2.1316282072803006e-14,-1.389999226830696e-13,0.7797507540803057,0.6762160464180378
3,1e-11,1.3125,1.4713967368259977,2.2070951052389964,3.321896081764954,3.321896081753921,1.1032952329514956e-11,1.4641621248756564e-12,0.7745202241590806,0.6689400461857619
3,1e-11,1.3250000000000002,1.488621241496955,2.2329318622454326,3.352381823397894,3.352381823414096,-1.6201706642959834e-11,-2.3809842986111107e-12,0.7692968623792151,0.6617130866557969
3,1e-11,1.3375000000000001,1.5056573733779848,2.258486060066977,3.382261327951533,3.3822613279522056,-6.727951529228449e-13,-2.4569235534954714e-13,0.7640856583186016,0.6545442769512058
3,1e-11,1.35,1.5224985647159488,2.283747847073923,3.4115310467851665,3.4115310467786397,6.52677911716637e-12,7.993605777301127e-13,0.7588916522926806,0.6474427977770101
3,1e-11,1.3625,1.5391383229110003,2.3087074843665003,3.4401881245555517,3.4401881245600787,-4.527045405211538e-12,-7.324141293452158e-13,0.7537199262393696,0.6404178813577104
3,1e-11,1.375,1.555570233019602,2.333355349529403,3.4682303804167063,3.4682303804196946,-2.9882762930810713e-12,-5.880851361439454e-13,0.7485755942715591,0.6334787905530631
3,1e-11,1.3875000000000002,1.5717879602276126,2.357681940341419,3.49565628700103,3.4956562869990515,1.978417429882029e-12,1.2678746941219288e-13,0.743463792963033,0.6266347972615407
3,1e-11,1.4000000000000001,1.587785252292473,2.381677878438709,3.5224649474491074,3.52246494744179,7.317257910699482e-12,9.490186414495838e-13,0.73838967142948,0.6198951602095873
3,1e-11,1.4125,1.6035559419535714,2.4053339129303573,3.5486560703623766,3.5486560703781693,-1.5792700480687927e-11,-2.429723089392155e-12,0.7333583811977711,0.6132691021478966
3,1e-11,1.425,1.6190939493098342,2.4286409239647515,3.5742299430015443,3.5742299430023166,-7.722711359292589e-13,-2.814415367424772e-13,0.7283750659432577,0.6067657865821877
3,1e-11,1.4375,1.6343932841636453,2.451589926245468,3.599187402320606,3.599187402305138,1.546807126828753e-11,2.0894397323445446e-12,0.723444851033928,0.6003942940023441
3,1e-11,1.4500000000000002,1.6494480483301839,2.474172072495276,3.6235298045811897,3.6235298046093747,-2.8185009881553924e-11,-4.204858683465318e-12,0.7185728330431755,0.5941635978405282
3,1e-11,1.4625000000000001,1.6642524379112817,2.4963786568669226,3.6472589935140025,3.647258993515735,-1.7323920076250943e-12,-4.2787995369053533e-13,0.7137640692210014,0.5880825401792733
3,1e-11,1.475,1.678800745532942,2.518201118299413,3.670377266358788,3.6703772663395102,1.9277912599591218e-11,2.595479386968691e-12,0.7090235668577423,0.5821598071943952
3,1e-11,1.4875,1.6930873625456357,2.5396310438184537,3.6928873392114903,3.6928873392462798,-3.4789504610444055e-11,-5.1318949090273236e-12,0.7043562727782853,0.5764039046391425
3,1e-11,1.5,1.7071067811865475,2.560660171779821,3.7147923111973586,3.71479231119916,-1.801225835151854e-12,-4.4508841057222526e-13,0.6997670628896703,0.5708231333265036
3,1e-11,1.5125000000000002,1.7208535967029188,2.581280395054378,3.736095626847643,3.736095626827553,2.0089707675197133e-11,2.6687541065939513e-12,0.6952607317567223,0.5654255646645545
3,1e-11,1.5250000000000001,1.7343225094356858,2.601483764153529,3.756801038426813,3.7568010384635278,-3.6714631335144077e-11,-5.3764770413522456e-12,0.6908419824368114,0.5602190165197559
3,1e-11,1.5375,1.7475083268625968,2.621262490293895,3.7769125674634045,3.776912567465123,-1.7186252421197423e-12,-4.4009240696141205e-13,0.6865154164843006,0.5552110293735769
3,1e-11,1.55,1.760405965600031,2.640608948400047,3.7964344649864197,3.7964344649668593,1.9560353337055858e-11,2.55306886742801e-12,0.6822855241336905,0.5504088428805995
3,1e-11,1.5625,1.7730104533627369,2.6595156800441053,3.815371172281778,3.8153711723182915,-3.6513458923082e-11,-5.312195128226449e-12,0.6781566748506564,0.545819373031678
3,1e-11,1.5750000000000002,1.785316930880745,2.6779753963211177,3.833727281339152,3.8337272813409164,-1.7643664307342988e-12,-4.518607710224387e-13,0.674133108179568,0.5414491899297349
3,1e-11,1.5875000000000001,1.7973206537727073,2.695980980659061,3.851507494583365,3.851507494564578,1.87871940227069e-11,2.4065194281774893e-12,0.6702189249144879,0.5373044963139715
3,1e-11,1.6,1.8090169943749475,2.713525491562421,3.8687165856670713,3.868716585702943,-3.587175001484866e-11,-5.184297435789631e-12,0.6664180787353328,0.5333911069611585
3,1e-11,1.6125,1.8204014435255136,2.7306021652882704,3.885359360505255,3.885359360507236,-1.9806378759312793e-12,-4.86166662483356e-13,0.6627343682619461,0.5297144290149131
3,1e-11,1.625,1.8314696123025453,2.7472044184538182,3.9014406181862875,3.901440618168136,1.815170236341146e-11,2.283728761653947e-12,0.6591714295593489,0.5262794433893029
3,1e-11,1.6375000000000002,1.8422172337162865,2.7633258505744296,3.9169651134771195,3.9169651135122328,-3.511324564442475e-11,-5.039968442588361e-12,0.6557327291923712,0.523090687306023
3,1e-11,1.6500000000000001,1.8526401643540922,2.7789602465311383,3.931937520131286,3.9319375201336224,-2.3363533330211794e-12,-5.379030554308883e-13,0.6524215578017065,0.5201522380482281
3,1e-11,1.6625,1.8627343859777918,2.794101578966688,3.9463623946451474,3.946362394627722,1.7425172416096757e-11,2.1529444893531036e-12,0.6492410242346366,0.5174676980774123
3,1e-11,1.675,1.8724960070727972,2.8087440106091957,3.9602441421161876,3.9602441421495445,-3.3356872819467753e-11,-4.7624126864320715e-12,0.6461940502895179,0.5150401815082544
3,1e-11,1.6875,1.881921264348355,2.8228818965225324,3.9735869834262587,3.9735869834289703,-2.7116087153444823e-12,-5.911937606128959e-13,0.6432833660589066,0.5128723020451391
3,1e-11,1.7000000000000002,1.891006524188368,2.836509786282552,3.9863949234126936,3.9863949233968263,1.5867307467942737e-11,1.915134717478395e-12,0.6405115059005166,0.5109661625162526
3,1e-11,1.7125000000000001,1.8997482840522215,2.8496224260783323,3.9986717215801195,3.998671721609007,-2.8887559011536723e-11,-4.1247005810873816e-12,0.6378808050596662,0.5093233459434885
3,1e-11,1.725,1.9081431738250814,2.862214760737622,4.010420864581472,4.010420864584224,-2.751576744230988e-12,-5.982991879704969e-13,0.6353933969359915,0.5079449082625564
3,1e-11,1.7375,1.9161879571171359,2.874281935675704,4.021645540198743,4.021645540186387,1.2356338174868142e-11,1.4239720513842258e-12,0.6330512110151361,0.5068313728027252
3,1e-11,1.75,1.9238795325112867,2.88581929876693,4.03234861417414,4.0323486141942855,-2.014566291563824e-11,-2.9282132274488504e-12,0.630855971459068,0.5059827264257499
3,1e-11,1.7625000000000002,1.9312149347588035,2.896822402138205,4.042532609148123,4.042532609149942,-1.8189894035458565e-12,-4.759526106568046e-13,0.628809196351826,0.5053984174369965
3,1e-11,1.7750000000000001,1.9381913359224843,2.9072870038837264,4.05219968559035,4.0521996855846005,5.749178910718911e-12,5.31574784190525e-13,0.6269121976067629,0.5050773553291641
3,1e-11,1.7875,1.9448060464668782,2.9172090697003172,4.061351625706405,4.061351625714771,-8.36575253515548e-12,-1.3472556403826275e-12,0.6251660815089084,0.5050179122524743
3,1e-11,1.8,1.9510565162951536,2.9265847744427305,4.069989819670116,4.06998981966934,7.762679388179095e-13,-1.34781075189494e-13,0.623571749888254,0.5052179263036737
3,1e-11,1.8125,1.9569403357322088,2.9354105035983133,4.078115254301709,4.078115254306084,-4.375166895442817e-12,-8.134604101428522e-13,0.6221299019093746,0.5056747066250068
3,1e-11,1.8250000000000002,1.9624552364536472,2.9436828546804708,4.085728504656808,4.085728504659698,-2.8892443992845074e-12,-6.193934254383748e-13,0.6208410364441467,0.5063850402380383
3,1e-11,1.8375000000000001,1.9675990923602598,2.9513986385403896,4.092829728051335,4.092829728046192,5.142553050063725e-12,4.3876013933186186e-13,0.6197054550152625,0.5073452006587225
